#flows,epsilon,is_correlated,key,count_chern,byte_chern,class
800,0.01,1,2_0_1_0-2_1_1_0,0.00191185404332,0.000258090594076,1
800,0.01,1,2_0_1_3-2_1_1_3,2.17032086324e-09,4.61189271114e-10,1
800,0.01,1,2_0_0_0-2_1_0_0,2.051445853e-07,5.93609712832e-08,1
800,0.01,1,2_0_0_2-2_1_0_2,0.00135651628752,5.1339708686e-05,1
800,0.01,1,2_0_0_1-2_1_0_1,0.00115704752444,0.00745806290184,1
800,0.01,1,2_0_1_1-2_1_1_1,0.0681719393944,0.00153906328944,0
800,0.01,1,2_0_1_2-2_1_1_2,3.22017294389e-07,2.72649076319e-08,1
800,0.01,1,2_0_0_3-2_1_0_3,0.00019461520842,0.000196865293691,1
800,0.01,0,2_0_1_0-2_1_1_0,0.0107491534457,0.00219389515377,0
800,0.01,0,2_0_1_3-2_1_1_3,0.386221344397,0.251281931315,-1
800,0.01,0,2_0_0_0-2_1_0_0,0.0202654498495,0.00610682626478,0
800,0.01,0,2_0_0_2-2_1_0_2,0.0799210991063,0.0372706516363,-1
800,0.01,0,2_0_0_1-2_1_0_1,0.640591388151,0.715062457334,-1
800,0.01,0,2_0_1_1-2_1_1_1,0.00363445830913,0.000194238659835,1
800,0.01,0,2_0_1_2-2_1_1_2,0.00609998413165,0.00160667035604,1
800,0.01,0,2_0_0_3-2_1_0_3,0.00152091260531,0.00022058681953,1
1100,0.01,1,2_0_1_0-2_1_1_0,0.0995233512298,0.00837778124372,0
1100,0.01,1,2_0_1_3-2_1_1_3,6.33141421497e-11,2.61114421292e-11,1
1100,0.01,1,2_0_0_0-2_1_0_0,1.06931845193e-08,4.97378569923e-09,1
1100,0.01,1,2_0_0_2-2_1_0_2,1.02639803565e-05,1.7183296494e-05,1
1100,0.01,1,2_0_0_1-2_1_0_1,1.91620452829e-07,3.1818778632e-05,1
1100,0.01,1,2_0_1_1-2_1_1_1,0.166072996404,0.0387343060028,-1
1100,0.01,1,2_0_1_2-2_1_1_2,3.90548111985e-11,1.13091574084e-11,1
1100,0.01,1,2_0_0_3-2_1_0_3,8.87072745892e-09,5.60531714355e-09,1
1100,0.01,0,2_0_1_0-2_1_1_0,0.062076552901,0.00351977383964,0
1100,0.01,0,2_0_1_3-2_1_1_3,0.446270226605,0.443510627647,-1
1100,0.01,0,2_0_0_0-2_1_0_0,0.623503875137,0.39693506576,-1
1100,0.01,0,2_0_0_2-2_1_0_2,0.153675750851,0.0782402055412,-1
1100,0.01,0,2_0_0_1-2_1_0_1,0.00247664217955,0.00225475672498,1
1100,0.01,0,2_0_1_1-2_1_1_1,0.0774255071764,0.00693590602625,0
1100,0.01,0,2_0_1_2-2_1_1_2,0.446270226605,0.624579195339,-1
1100,0.01,0,2_0_0_3-2_1_0_3,0.374102034755,0.0288947568854,-1
1400,0.01,1,2_0_1_0-2_1_1_0,0.11522200489,0.120505315011,-1
1400,0.01,1,2_0_1_3-2_1_1_3,1.67950328788e-07,3.73303956983e-08,1
1400,0.01,1,2_0_0_0-2_1_0_0,2.09296755332e-13,6.95682828878e-14,1
1400,0.01,1,2_0_0_2-2_1_0_2,0.000137867092142,0.000153997721284,1
1400,0.01,1,2_0_0_1-2_1_0_1,1.78356378818e-07,2.75360612341e-06,1
1400,0.01,1,2_0_1_1-2_1_1_1,0.000991921920377,0.00552347474289,1
1400,0.01,1,2_0_1_2-2_1_1_2,9.28509099763e-08,8.51245967925e-08,1
1400,0.01,1,2_0_0_3-2_1_0_3,8.19447558955e-06,1.18911048434e-05,1
1400,0.01,0,2_0_1_0-2_1_1_0,0.506260644664,0.1004364252,-1
1400,0.01,0,2_0_1_3-2_1_1_3,0.658921900034,0.724829442,-1
1400,0.01,0,2_0_0_0-2_1_0_0,0.246052369089,0.158145613914,-1
1400,0.01,0,2_0_0_2-2_1_0_2,0.848981738475,0.533457770085,-1
1400,0.01,0,2_0_0_1-2_1_0_1,0.472628352775,0.33874776136,-1
1400,0.01,0,2_0_1_1-2_1_1_1,0.0907006084003,0.0136824305885,-1
1400,0.01,0,2_0_1_2-2_1_1_2,0.25763615407,0.224114084584,-1
1400,0.01,0,2_0_0_3-2_1_0_3,0.00151569104649,0.000119721404189,1
1700,0.01,1,2_0_1_0-2_1_1_0,0.00182685965805,0.0408699537283,1
1700,0.01,1,2_0_1_3-2_1_1_3,1.74785782831e-09,2.69125050416e-10,1
1700,0.01,1,2_0_0_0-2_1_0_0,3.16497670121e-12,5.6095580027e-13,1
1700,0.01,1,2_0_0_2-2_1_0_2,2.81363268706e-08,2.45933186219e-06,1
1700,0.01,1,2_0_0_1-2_1_0_1,3.7425711808e-08,3.02409005187e-06,1
1700,0.01,1,2_0_1_1-2_1_1_1,8.45696589722e-05,0.000176079491885,1
1700,0.01,1,2_0_1_2-2_1_1_2,3.24435396623e-09,9.73087623125e-10,1
1700,0.01,1,2_0_0_3-2_1_0_3,2.91777757787e-09,1.71963697795e-10,1
1700,0.01,0,2_0_1_0-2_1_1_0,0.107028840302,0.0273673812295,-1
1700,0.01,0,2_0_1_3-2_1_1_3,0.0306207710194,0.0171555497314,-1
1700,0.01,0,2_0_0_0-2_1_0_0,0.775583860952,0.161409522611,-1
1700,0.01,0,2_0_0_2-2_1_0_2,0.918465976448,0.487727416199,-1
1700,0.01,0,2_0_0_1-2_1_0_1,0.387554935273,0.232353010808,-1
1700,0.01,0,2_0_1_1-2_1_1_1,0.0478759241917,0.00032268908321,0
1700,0.01,0,2_0_1_2-2_1_1_2,0.154042415403,0.21680182608,-1
1700,0.01,0,2_0_0_3-2_1_0_3,0.0180644914451,0.000116815151362,0
2000,0.01,1,2_0_1_0-2_1_1_0,0.00103511879818,0.00909903988209,1
2000,0.01,1,2_0_1_3-2_1_1_3,3.28619364831e-11,7.22436810936e-12,1
2000,0.01,1,2_0_0_0-2_1_0_0,2.83543727392e-13,2.34583829678e-13,1
2000,0.01,1,2_0_0_2-2_1_0_2,6.15798680601e-10,1.96592145278e-05,1
2000,0.01,1,2_0_0_1-2_1_0_1,7.95700845239e-11,1.94759022835e-07,1
2000,0.01,1,2_0_1_1-2_1_1_1,0.0105049434266,0.001783655368,0
2000,0.01,1,2_0_1_2-2_1_1_2,2.31087828899e-14,1.70172231371e-14,1
2000,0.01,1,2_0_0_3-2_1_0_3,8.89444685823e-13,2.3298768034e-13,1
2000,0.01,0,2_0_1_0-2_1_1_0,0.0820420958508,0.0502907589504,-1
2000,0.01,0,2_0_1_3-2_1_1_3,0.415898687129,0.438367683984,-1
2000,0.01,0,2_0_0_0-2_1_0_0,0.923456763562,0.716415168437,-1
2000,0.01,0,2_0_0_2-2_1_0_2,0.0698802693744,0.0125981541881,-1
2000,0.01,0,2_0_0_1-2_1_0_1,0.0633288769011,0.0726548890907,-1
2000,0.01,0,2_0_1_1-2_1_1_1,0.0052221179808,5.5489296679e-05,1
2000,0.01,0,2_0_1_2-2_1_1_2,0.0676244208158,0.0665945526966,-1
2000,0.01,0,2_0_0_3-2_1_0_3,0.156686804806,0.00263601911601,0
200,0.01,1,2_0_1_0-2_1_1_0,0.0256621789715,0.0245298468162,-1
200,0.01,1,2_0_1_3-2_1_1_3,0.00118474502982,0.00183216331441,1
200,0.01,1,2_0_0_0-2_1_0_0,0.00491464264449,0.00383421882896,1
200,0.01,1,2_0_0_2-2_1_0_2,0.00757643695675,0.00397879847117,1
200,0.01,1,2_0_0_1-2_1_0_1,0.0513089970866,0.0978396849556,-1
200,0.01,1,2_0_1_1-2_1_1_1,0.042064587229,0.153235273189,-1
200,0.01,1,2_0_1_2-2_1_1_2,2.78460351299e-07,4.67887723877e-07,1
200,0.01,1,2_0_0_3-2_1_0_3,0.00490935383159,0.0115547718788,1
200,0.01,0,2_0_1_0-2_1_1_0,0.00114749880531,0.00106544879682,1
200,0.01,0,2_0_1_3-2_1_1_3,0.0382582901033,0.0163611455687,-1
200,0.01,0,2_0_0_0-2_1_0_0,0.00723646660242,0.00719493584172,1
200,0.01,0,2_0_0_2-2_1_0_2,0.00723646660242,0.00325795912072,1
200,0.01,0,2_0_0_1-2_1_0_1,0.136043392662,0.217963808449,-1
200,0.01,0,2_0_1_1-2_1_1_1,0.0111509344581,0.0117309741807,-1
200,0.01,0,2_0_1_2-2_1_1_2,0.11668954908,0.150248290744,-1
200,0.01,0,2_0_0_3-2_1_0_3,0.000210344849668,0.000243160470185,1
500,0.01,1,2_0_1_0-2_1_1_0,0.00233566779506,0.000508618675894,1
500,0.01,1,2_0_1_3-2_1_1_3,0.000259454410048,6.5712191553e-05,1
500,0.01,1,2_0_0_0-2_1_0_0,1.17657400442e-05,7.27541416135e-06,1
500,0.01,1,2_0_0_2-2_1_0_2,6.53112555287e-05,5.26903711565e-05,1
500,0.01,1,2_0_0_1-2_1_0_1,0.0138882589577,0.021211288767,-1
500,0.01,1,2_0_1_1-2_1_1_1,0.0219169880829,0.00449190665824,0
500,0.01,1,2_0_1_2-2_1_1_2,3.28205602748e-08,5.37423256875e-08,1
500,0.01,1,2_0_0_3-2_1_0_3,4.06828225719e-05,0.000129281652537,1
500,0.01,0,2_0_1_0-2_1_1_0,0.0138882589577,0.00719200266241,0
500,0.01,0,2_0_1_3-2_1_1_3,0.962259584168,0.634465049759,-1
500,0.01,0,2_0_0_0-2_1_0_0,0.192340731898,0.0205395974724,-1
500,0.01,0,2_0_0_2-2_1_0_2,0.141020317987,0.115013750871,-1
500,0.01,0,2_0_0_1-2_1_0_1,0.403698857064,0.6076720264,-1
500,0.01,0,2_0_1_1-2_1_1_1,0.000156974826701,4.32544993758e-05,1
500,0.01,0,2_0_1_2-2_1_1_2,0.135850115801,0.0485825730455,-1
500,0.01,0,2_0_0_3-2_1_0_3,0.00990710739034,0.000915886494134,1
800,0.01,1,2_0_1_0-2_1_1_0,0.0361444099762,0.00210308399774,0
800,0.01,1,2_0_1_3-2_1_1_3,3.57347673685e-06,4.14957657963e-07,1
800,0.01,1,2_0_0_0-2_1_0_0,1.00854262328e-08,3.43884841102e-09,1
800,0.01,1,2_0_0_2-2_1_0_2,2.02374910734e-06,9.01973577895e-06,1
800,0.01,1,2_0_0_1-2_1_0_1,4.57661168723e-08,8.73498699797e-05,1
800,0.01,1,2_0_1_1-2_1_1_1,0.109557583884,0.0196873756237,-1
800,0.01,1,2_0_1_2-2_1_1_2,1.27980220684e-10,3.46188635847e-11,1
800,0.01,1,2_0_0_3-2_1_0_3,5.78436981967e-06,9.50034205938e-05,1
800,0.01,0,2_0_1_0-2_1_1_0,0.165748517542,0.0123588817832,-1
800,0.01,0,2_0_1_3-2_1_1_3,0.150743712764,0.290992772459,-1
800,0.01,0,2_0_0_0-2_1_0_0,0.0542134188187,0.0195267310021,-1
800,0.01,0,2_0_0_2-2_1_0_2,0.272644252186,0.123486788985,-1
800,0.01,0,2_0_0_1-2_1_0_1,0.0903581266182,0.115563825896,-1
800,0.01,0,2_0_1_1-2_1_1_1,0.000134301303965,2.38689896261e-05,1
800,0.01,0,2_0_1_2-2_1_1_2,0.754338682573,0.895918426116,-1
800,0.01,0,2_0_0_3-2_1_0_3,0.00793966331465,0.000592013076581,1
1100,0.01,1,2_0_1_0-2_1_1_0,0.035845640021,0.00773686325512,0
1100,0.01,1,2_0_1_3-2_1_1_3,1.54054531548e-12,2.84788282548e-12,1
1100,0.01,1,2_0_0_0-2_1_0_0,1.41714015802e-12,7.32765926885e-13,1
1100,0.01,1,2_0_0_2-2_1_0_2,1.02639803565e-05,0.000105764555517,1
1100,0.01,1,2_0_0_1-2_1_0_1,0.000970605220488,0.00301021229319,1
1100,0.01,1,2_0_1_1-2_1_1_1,0.0225939504388,0.00212602875121,0
1100,0.01,1,2_0_1_2-2_1_1_2,3.86002395566e-08,2.57665913572e-09,1
1100,0.01,1,2_0_0_3-2_1_0_3,2.84222817681e-08,1.76825358118e-08,1
1100,0.01,0,2_0_1_0-2_1_1_0,0.272644252186,0.0262735954633,-1
1100,0.01,0,2_0_1_3-2_1_1_3,0.81101197974,0.146009966012,-1
1100,0.01,0,2_0_0_0-2_1_0_0,0.909123690269,0.540455777778,-1
1100,0.01,0,2_0_0_2-2_1_0_2,0.171444059985,0.221109345131,-1
1100,0.01,0,2_0_0_1-2_1_0_1,0.0290888148235,0.0215131192209,-1
1100,0.01,0,2_0_1_1-2_1_1_1,0.0962953901818,0.0115830738663,-1
1100,0.01,0,2_0_1_2-2_1_1_2,0.405187341862,0.265414131953,-1
1100,0.01,0,2_0_0_3-2_1_0_3,0.0283213025245,0.00180665728533,0
1400,0.01,1,2_0_1_0-2_1_1_0,0.0240739082279,0.0696077228369,-1
1400,0.01,1,2_0_1_3-2_1_1_3,2.21749037956e-10,2.51630121822e-12,1
1400,0.01,1,2_0_0_0-2_1_0_0,9.19286745474e-11,1.29402487981e-10,1
1400,0.01,1,2_0_0_2-2_1_0_2,0.000190304382332,0.00171543564922,1
1400,0.01,1,2_0_0_1-2_1_0_1,3.98982842289e-08,1.3267633175e-05,1
1400,0.01,1,2_0_1_1-2_1_1_1,0.000192113669025,0.0257378437894,1
1400,0.01,1,2_0_1_2-2_1_1_2,2.36364252615e-10,2.83811579797e-11,1
1400,0.01,1,2_0_0_3-2_1_0_3,2.07718112183e-07,1.64365064265e-06,1
1400,0.01,0,2_0_1_0-2_1_1_0,0.0159697067496,0.0031471088289,0
1400,0.01,0,2_0_1_3-2_1_1_3,0.755079226335,0.164383755844,-1
1400,0.01,0,2_0_0_0-2_1_0_0,0.0944065470585,0.0362929713526,-1
1400,0.01,0,2_0_0_2-2_1_0_2,0.00893658067938,0.00142600262749,1
1400,0.01,0,2_0_0_1-2_1_0_1,0.700454924443,0.421332108797,-1
1400,0.01,0,2_0_1_1-2_1_1_1,0.0615133780601,0.00353814477738,0
1400,0.01,0,2_0_1_2-2_1_1_2,0.283331246416,0.0416292849883,-1
1400,0.01,0,2_0_0_3-2_1_0_3,0.257919277868,0.00866068442164,0
1700,0.01,1,2_0_1_0-2_1_1_0,0.0011202975645,0.0315989689153,1
1700,0.01,1,2_0_1_3-2_1_1_3,3.63932385775e-09,5.70061548121e-10,1
1700,0.01,1,2_0_0_0-2_1_0_0,7.88587738093e-18,1.61201929892e-18,1
1700,0.01,1,2_0_0_2-2_1_0_2,4.48752350081e-09,4.987404313e-09,1
1700,0.01,1,2_0_0_1-2_1_0_1,2.17469794866e-06,7.49751753871e-06,1
1700,0.01,1,2_0_1_1-2_1_1_1,0.000254884656508,0.000781977924977,1
1700,0.01,1,2_0_1_2-2_1_1_2,6.30571616488e-08,5.54128942478e-10,1
1700,0.01,1,2_0_0_3-2_1_0_3,1.93418571931e-09,6.5716100128e-09,1
1700,0.01,0,2_0_1_0-2_1_1_0,0.606178781637,0.160990062289,-1
1700,0.01,0,2_0_1_3-2_1_1_3,0.629785296265,0.438828508328,-1
1700,0.01,0,2_0_0_0-2_1_0_0,0.73036659927,0.167720847593,-1
1700,0.01,0,2_0_0_2-2_1_0_2,0.36109256803,0.258024632692,-1
1700,0.01,0,2_0_0_1-2_1_0_1,0.253047059375,0.158387235278,-1
1700,0.01,0,2_0_1_1-2_1_1_1,0.00926993275565,0.00029593245639,1
1700,0.01,0,2_0_1_2-2_1_1_2,0.880911326376,0.612506326097,-1
1700,0.01,0,2_0_0_3-2_1_0_3,0.405687330319,0.186832302403,-1
2000,0.01,1,2_0_1_0-2_1_1_0,0.000145613834934,0.16536382098,1
2000,0.01,1,2_0_1_3-2_1_1_3,1.16071254215e-10,1.52385982816e-11,1
2000,0.01,1,2_0_0_0-2_1_0_0,3.58128735604e-15,4.1494366879e-16,1
2000,0.01,1,2_0_0_2-2_1_0_2,4.90174164795e-06,1.00936045659e-06,1
2000,0.01,1,2_0_0_1-2_1_0_1,2.31598798968e-09,2.66072086678e-06,1
2000,0.01,1,2_0_1_1-2_1_1_1,4.66001451395e-05,0.00218041298905,1
2000,0.01,1,2_0_1_2-2_1_1_2,3.70915608137e-06,1.82912613413e-07,1
2000,0.01,1,2_0_0_3-2_1_0_3,1.27933992547e-09,1.19792964848e-08,1
2000,0.01,0,2_0_1_0-2_1_1_0,0.384916138004,0.0846999325986,-1
2000,0.01,0,2_0_1_3-2_1_1_3,0.637358602157,0.119106931172,-1
2000,0.01,0,2_0_0_0-2_1_0_0,0.587405299881,0.493026870011,-1
2000,0.01,0,2_0_0_2-2_1_0_2,0.0676244208158,0.0263743370436,-1
2000,0.01,0,2_0_0_1-2_1_0_1,0.420306915389,0.197585670124,-1
2000,0.01,0,2_0_1_1-2_1_1_1,0.00822350102534,0.00245140889132,1
2000,0.01,0,2_0_1_2-2_1_1_2,0.266105823362,0.397698520149,-1
2000,0.01,0,2_0_0_3-2_1_0_3,0.00201311433667,0.000134448517285,1
200,0.01,1,2_0_1_0-2_1_1_0,0.00491464264449,0.00629485431157,1
200,0.01,1,2_0_1_3-2_1_1_3,2.87740671919e-05,3.805529199e-05,1
200,0.01,1,2_0_0_0-2_1_0_0,3.81469726562e-06,3.81469726562e-06,1
200,0.01,1,2_0_0_2-2_1_0_2,0.00662577041986,0.00398167806296,1
200,0.01,1,2_0_0_1-2_1_0_1,0.0170093143183,0.164452602479,-1
200,0.01,1,2_0_1_1-2_1_1_1,0.001918116248,0.00158446438875,1
200,0.01,1,2_0_1_2-2_1_1_2,5.01438828805e-06,8.49471478096e-06,1
200,0.01,1,2_0_0_3-2_1_0_3,0.00027844411748,0.00119313245333,1
200,0.01,0,2_0_1_0-2_1_1_0,0.0226893742653,0.0237365702276,-1
200,0.01,0,2_0_1_3-2_1_1_3,0.0226893742653,0.0331084069802,-1
200,0.01,0,2_0_0_0-2_1_0_0,0.190116832438,0.428384006537,-1
200,0.01,0,2_0_0_2-2_1_0_2,0.00187393884784,0.00142169766275,1
200,0.01,0,2_0_0_1-2_1_0_1,0.0995344532839,0.14155906444,-1
200,0.01,0,2_0_1_1-2_1_1_1,0.00723646660242,0.00937521704509,1
200,0.01,0,2_0_1_2-2_1_1_2,0.523159117878,0.571422488042,-1
200,0.01,0,2_0_0_3-2_1_0_3,0.216732515952,0.143619140504,-1
500,0.01,1,2_0_1_0-2_1_1_0,0.0623368244169,0.0143455593981,-1
500,0.01,1,2_0_1_3-2_1_1_3,0.000165334288478,3.99331728632e-05,1
500,0.01,1,2_0_0_0-2_1_0_0,6.87721891368e-06,5.07593108205e-06,1
500,0.01,1,2_0_0_2-2_1_0_2,0.00573965464091,0.00312233019672,1
500,0.01,1,2_0_0_1-2_1_0_1,0.000345975896434,0.00223202610162,1
500,0.01,1,2_0_1_1-2_1_1_1,0.00315173717083,0.00100642468028,1
500,0.01,1,2_0_1_2-2_1_1_2,1.1014795365e-06,3.50624122982e-07,1
500,0.01,1,2_0_0_3-2_1_0_3,0.0227764517781,0.00729931661281,0
500,0.01,0,2_0_1_0-2_1_1_0,0.0118089683501,0.006505677739,0
500,0.01,0,2_0_1_3-2_1_1_3,0.25713238258,0.116304738106,-1
500,0.01,0,2_0_0_0-2_1_0_0,0.545360225995,0.263139306383,-1
500,0.01,0,2_0_0_2-2_1_0_2,0.659525936849,0.200873859253,-1
500,0.01,0,2_0_0_1-2_1_0_1,0.334310862005,0.114366521504,-1
500,0.01,0,2_0_1_1-2_1_1_1,0.0416705696723,0.00492204383218,0
500,0.01,0,2_0_1_2-2_1_1_2,0.0316193221087,0.00928034695296,0
500,0.01,0,2_0_0_3-2_1_0_3,0.011622252023,0.00676473662949,0
800,0.01,1,2_0_1_0-2_1_1_0,0.207830036389,0.0299559002031,-1
800,0.01,1,2_0_1_3-2_1_1_3,1.90672363076e-06,2.45503399587e-07,1
800,0.01,1,2_0_0_0-2_1_0_0,2.04642512803e-09,6.79169296371e-10,1
800,0.01,1,2_0_0_2-2_1_0_2,5.28988580089e-06,2.2572603424e-05,1
800,0.01,1,2_0_0_1-2_1_0_1,0.000139451733493,0.000513208241759,1
800,0.01,1,2_0_1_1-2_1_1_1,0.0261722128432,0.00239932824076,0
800,0.01,1,2_0_1_2-2_1_1_2,4.74492177566e-08,1.03195889719e-08,1
800,0.01,1,2_0_0_3-2_1_0_3,7.30665755412e-07,3.18641711847e-06,1
800,0.01,0,2_0_1_0-2_1_1_0,0.0364872449559,0.00307905498701,0
800,0.01,0,2_0_1_3-2_1_1_3,0.28080401802,0.20288597092,-1
800,0.01,0,2_0_0_0-2_1_0_0,0.335100981084,0.0990394387934,-1
800,0.01,0,2_0_0_2-2_1_0_2,0.513521299494,0.303901505576,-1
800,0.01,0,2_0_0_1-2_1_0_1,0.498229479904,0.528160595183,-1
800,0.01,0,2_0_1_1-2_1_1_1,0.00412224907848,0.00242447641899,1
800,0.01,0,2_0_1_2-2_1_1_2,0.0637001210755,0.0449074668967,-1
800,0.01,0,2_0_0_3-2_1_0_3,0.00316541737711,0.000649335084358,1
1100,0.01,1,2_0_1_0-2_1_1_0,0.110894396355,0.00854835857158,0
1100,0.01,1,2_0_1_3-2_1_1_3,2.75622909534e-11,2.52385558762e-11,1
1100,0.01,1,2_0_0_0-2_1_0_0,2.43591529343e-13,7.5808279486e-14,1
1100,0.01,1,2_0_0_2-2_1_0_2,1.12443804111e-05,0.000343775301449,1
1100,0.01,1,2_0_0_1-2_1_0_1,3.75108316474e-05,0.000336160085185,1
1100,0.01,1,2_0_1_1-2_1_1_1,0.0264697462156,0.00151782173414,0
1100,0.01,1,2_0_1_2-2_1_1_2,6.97112505324e-09,1.35267970647e-09,1
1100,0.01,1,2_0_0_3-2_1_0_3,3.61193783812e-06,1.11288576046e-06,1
1100,0.01,0,2_0_1_0-2_1_1_0,0.0851108173379,0.0102944116556,-1
1100,0.01,0,2_0_1_3-2_1_1_3,0.646510289199,0.224110131199,-1
1100,0.01,0,2_0_0_0-2_1_0_0,0.835179876962,0.151988718976,-1
1100,0.01,0,2_0_0_2-2_1_0_2,0.035845640021,0.00254273716919,0
1100,0.01,0,2_0_0_1-2_1_0_1,0.52820393078,0.580517095123,-1
1100,0.01,0,2_0_1_1-2_1_1_1,0.0915110545294,0.00519821689403,0
1100,0.01,0,2_0_1_2-2_1_1_2,0.0788987998598,0.0282920332562,-1
1100,0.01,0,2_0_0_3-2_1_0_3,0.317659096041,0.0126176715351,-1
1400,0.01,1,2_0_1_0-2_1_1_0,0.0840138946287,0.133530642242,-1
1400,0.01,1,2_0_1_3-2_1_1_3,1.30264105147e-09,3.41588771938e-10,1
1400,0.01,1,2_0_0_0-2_1_0_0,1.22764975223e-11,9.8964083433e-12,1
1400,0.01,1,2_0_0_2-2_1_0_2,3.23290203691e-07,2.57817469285e-05,1
1400,0.01,1,2_0_0_1-2_1_0_1,1.47034968958e-10,1.16684289419e-07,1
1400,0.01,1,2_0_1_1-2_1_1_1,0.00388587967839,0.00364754978066,1
1400,0.01,1,2_0_1_2-2_1_1_2,8.30521315653e-10,3.69332449606e-10,1
1400,0.01,1,2_0_0_3-2_1_0_3,6.09893819748e-06,2.41725282748e-06,1
1400,0.01,0,2_0_1_0-2_1_1_0,0.694012228198,0.16112641789,-1
1400,0.01,0,2_0_1_3-2_1_1_3,0.73036659927,0.34546859755,-1
1400,0.01,0,2_0_0_0-2_1_0_0,0.283331246416,0.109025994208,-1
1400,0.01,0,2_0_0_2-2_1_0_2,0.323696751761,0.130553111252,-1
1400,0.01,0,2_0_0_1-2_1_0_1,0.441079807375,0.561733348256,-1
1400,0.01,0,2_0_1_1-2_1_1_1,0.0677693492232,0.00250931417815,0
1400,0.01,0,2_0_1_2-2_1_1_2,0.171444059985,0.0568197845248,-1
1400,0.01,0,2_0_0_3-2_1_0_3,0.000595914879667,7.02409850235e-05,1
1700,0.01,1,2_0_1_0-2_1_1_0,0.000172545277691,0.188295873769,1
1700,0.01,1,2_0_1_3-2_1_1_3,4.8779486771e-10,1.94584343367e-11,1
1700,0.01,1,2_0_0_0-2_1_0_0,9.90249865858e-10,1.70065428467e-11,1
1700,0.01,1,2_0_0_2-2_1_0_2,2.64248317887e-08,2.69258000104e-09,1
1700,0.01,1,2_0_0_1-2_1_0_1,3.23088410375e-11,1.66816516177e-09,1
1700,0.01,1,2_0_1_1-2_1_1_1,0.00275512530631,0.000206305743985,1
1700,0.01,1,2_0_1_2-2_1_1_2,3.98982842289e-08,1.34823911205e-09,1
1700,0.01,1,2_0_0_3-2_1_0_3,2.94425811895e-09,7.45479361244e-09,1
1700,0.01,0,2_0_1_0-2_1_1_0,0.336403452487,0.0844910374808,-1
1700,0.01,0,2_0_1_3-2_1_1_3,0.784606572186,0.527569021924,-1
1700,0.01,0,2_0_0_0-2_1_0_0,0.405219830533,0.0434593090869,-1
1700,0.01,0,2_0_0_2-2_1_0_2,0.131582873294,0.622364960944,-1
1700,0.01,0,2_0_0_1-2_1_0_1,0.383281525027,0.125134312905,-1
1700,0.01,0,2_0_1_1-2_1_1_1,0.0431933240255,0.00206588100634,0
1700,0.01,0,2_0_1_2-2_1_1_2,0.428413234288,0.118803147524,-1
1700,0.01,0,2_0_0_3-2_1_0_3,0.0468074780055,0.103304480263,-1
