#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
450,0.01,0,s5-s6,0.190091901247,0.203854382009,-1,-1
450,0.01,0,s3-s4,0.044119816248,0.0745806477696,-1,-1
500,0.01,1,s4-s5,1.5328768249e-16,4.15194014641e-11,1,1
500,0.01,1,s3-s6,1.319568694e-13,1.46715249135e-15,1,1
500,0.01,1,s5-s6,2.51517880902e-14,6.17374371438e-10,1,1
500,0.01,1,s3-s4,1.0286708492e-09,1.02530071645e-05,1,1
500,0.01,0,s4-s5,0.438979837844,0.509797298452,-1,-1
500,0.01,0,s3-s6,0.314461840976,0.503679520969,-1,-1
500,0.01,0,s5-s6,0.5346099224,0.663777180882,-1,-1
500,0.01,0,s3-s4,0.496915179941,0.171469000009,-1,-1
