300,0.21,1,2_0_1_0-2_1_1_0,2.53276743462e-08,5.02664899062e-45,1,1
300,0.21,1,2_0_1_3-2_1_1_3,3.17401221793e-10,5.22624337708e-39,1,1
300,0.21,1,2_0_0_0-2_1_0_0,4.58698005886e-09,8.75948171369e-44,1,1
300,0.21,1,2_0_0_2-2_1_0_2,4.39169983961e-09,3.56669792143e-31,1,1
300,0.21,1,2_0_0_1-2_1_0_1,2.63366004674e-07,2.29019287382e-47,1,1
300,0.21,1,2_0_1_1-2_1_1_1,6.06202335177e-12,5.55108019847e-23,1,1
300,0.21,1,2_0_1_2-2_1_1_2,1.93418571931e-09,1.53597644212e-28,1,1
300,0.21,1,2_0_0_3-2_1_0_3,1.01403158576e-08,2.11104184215e-42,1,1
300,0.21,0,2_0_1_0-2_1_1_0,0.549751528034,1.12067539065e-33,0,0
300,0.21,0,2_0_1_3-2_1_1_3,0.0773304183664,5.97294429696e-27,1,0
300,0.21,0,2_0_0_0-2_1_0_0,0.973684979967,1.0984846044e-47,0,0
300,0.21,0,2_0_0_2-2_1_0_2,0.0689326988823,8.3435384979e-49,1,0
300,0.21,0,2_0_0_1-2_1_0_1,0.947374659087,5.35958707893e-27,0,0
300,0.21,0,2_0_1_1-2_1_1_1,0.721238548939,1.4904657091e-29,0,0
300,0.21,0,2_0_1_2-2_1_1_2,0.270206068506,3.69591150085e-41,0,0
300,0.21,0,2_0_0_3-2_1_0_3,0.721238548939,2.95886792531e-37,0,0
200,0.21,1,2_0_1_0-2_1_1_0,5.74887574344e-07,2.54420899946e-31,1,1
200,0.21,1,2_0_1_3-2_1_1_3,0.000266993071189,1.84239938808e-36,1,1
200,0.21,1,2_0_0_0-2_1_0_0,0.00243540231905,3.10461938336e-34,1,1
200,0.21,1,2_0_0_2-2_1_0_2,3.80725278298e-09,2.78498159522e-30,1,1
200,0.21,1,2_0_0_1-2_1_0_1,2.59573815797e-09,1.24422139521e-26,1,1
200,0.21,1,2_0_1_1-2_1_1_1,1.23498499485e-06,6.89178157798e-40,1,1
200,0.21,1,2_0_1_2-2_1_1_2,5.61313391481e-08,1.68979774806e-22,1,1
200,0.21,1,2_0_0_3-2_1_0_3,3.16876174758e-06,2.45120813862e-26,1,1
200,0.21,0,2_0_1_0-2_1_1_0,0.0048071254362,4.88204620368e-42,1,0
200,0.21,0,2_0_1_3-2_1_1_3,0.658278680877,2.12817521458e-33,0,0
200,0.21,0,2_0_0_0-2_1_0_0,0.763763637071,3.46622286289e-31,0,0
200,0.21,0,2_0_0_2-2_1_0_2,0.439296602741,1.21831565326e-47,0,0
200,0.21,0,2_0_0_1-2_1_0_1,0.91391884284,3.36832430143e-56,0,0
200,0.21,0,2_0_1_1-2_1_1_1,0.612380808996,4.06116939459e-22,0,0
200,0.21,0,2_0_1_2-2_1_1_2,0.0820208366452,2.43092856768e-22,1,0
200,0.21,0,2_0_0_3-2_1_0_3,0.697525426882,3.10230751659e-29,0,0
200,0.21,1,2_0_1_0-2_1_1_0,2.83784675605e-05,7.90796458432e-27,1,1
200,0.21,1,2_0_1_3-2_1_1_3,2.43094681577e-10,1.56748699079e-39,1,1
200,0.21,1,2_0_0_0-2_1_0_0,2.77375038887e-06,6.27071533821e-28,1,1
200,0.21,1,2_0_0_2-2_1_0_2,2.65792515582e-09,2.67220569919e-31,1,1
200,0.21,1,2_0_0_1-2_1_0_1,8.88568275043e-06,3.63767451451e-36,1,1
200,0.21,1,2_0_1_1-2_1_1_1,1.07141054559e-07,1.72827897376e-40,1,1
200,0.21,1,2_0_1_2-2_1_1_2,0.00145724770813,3.36691024617e-24,1,1
200,0.21,1,2_0_0_3-2_1_0_3,6.03007127718e-08,3.08045392327e-28,1,1
