#flows,is_correlated,key,count_chern[0]
200,1,s3-s4,2.0,2.0,2.0,s3,s2,s5
250,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s4,2.0,2.0,2.0,s3,s2,s5
300,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
300,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
350,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s5-s6,0.0001220703125,2.0,2.0,2.0,s5,s3,s2,s1
400,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s3-s4,2.0,2.0,2.0,s3,s1,s5
450,1,s4-s5,0.0001220703125,2.0,2.0,2.0,s5,s3,s2,s1
450,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
500,1,s4-s5,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
500,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s3-s6,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
200,1,s3-s6,2.0,2.0,s3,s5
200,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
300,1,s3-s6,2.0,2.0,2.0,s3,s1,s5
300,1,s3-s4,2.0,2.0,2.0,s3,s2,s5
350,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
450,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
500,1,s3-s6,6.103515625e-05,2.0,2.0,2.0,s3,s2,s1,s5
500,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
200,1,s3-s6,2.0,2.0,s3,s5
200,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s4,2.0,2.0,2.0,s3,s2,s5
300,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
300,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s5-s6,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
450,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
500,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
500,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
200,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
200,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
250,1,s3-s4,2.0,2.0,2.0,s3,s2,s5
300,1,s3-s6,2.0,2.0,2.0,s3,s2,s5
300,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
350,1,s3-s4,2.0,2.0,2.0,s3,s2,s5
400,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
400,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s4-s5,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
450,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
450,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
500,1,s3-s6,0.000244140625,0.208098358994,2.0,2.0,s3,s5,s2,s1
500,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
550,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
550,1,s5-s6,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
550,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s4-s5,0.00048828125,0.0544195584002,2.0,2.0,s5,s3,s2,s1
600,1,s5-s6,6.103515625e-05,0.307543055144,2.0,2.0,s5,s3,s2,s1
600,1,s3-s4,0.00048828125,0.955503012118,2.0,2.0,s3,s5,s2,s1
650,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
650,1,s3-s6,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s5-s6,0.000244140625,0.506821632386,2.0,2.0,s5,s3,s2,s1
650,1,s3-s4,6.103515625e-05,1.0,2.0,2.0,s3,s5,s2,s1
600,1,s4-s5,0.0001220703125,2.0,2.0,2.0,s5,s3,s2,s1
600,1,s3-s6,6.103515625e-05,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s4-s5,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
650,1,s3-s6,3.0517578125e-05,0.603298561199,2.0,2.0,s3,s5,s2,s1
650,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s4-s5,3.0517578125e-05,2.0,2.0,2.0,s5,s3,s2,s1
600,1,s3-s6,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s4,0.00048828125,0.866453303662,2.0,2.0,s3,s5,s2,s1
600,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
600,1,s3-s6,6.103515625e-05,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s5-s6,6.103515625e-05,0.307543055144,2.0,2.0,s5,s3,s2,s1
600,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s4-s5,0.0001220703125,0.845821465941,2.0,2.0,s5,s3,s2,s1
650,1,s3-s6,0.000244140625,0.560195935615,2.0,2.0,s3,s5,s2,s1
650,1,s5-s6,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
650,1,s3-s4,7.62939453125e-06,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s5-s6,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
600,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s6,0.00048828125,0.739313886531,2.0,2.0,s3,s5,s2,s1
650,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s6,0.0001220703125,0.955503012118,2.0,2.0,s3,s5,s2,s1
650,1,s3-s4,0.0001220703125,0.739313886531,2.0,2.0,s3,s5,s2,s1
600,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s4-s5,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
650,1,s3-s6,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s4,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,0.0001220703125,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s6,0.000244140625,1.0,2.0,2.0,s3,s5,s2,s1
650,1,s3-s4,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s5-s6,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
600,1,s3-s6,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
600,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s4,0.00048828125,0.560195935615,2.0,2.0,s3,s5,s2,s1
600,1,s4-s5,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
600,1,s3-s6,0.000244140625,0.0898973745076,2.0,2.0,s3,s5,s2,s1
600,1,s5-s6,7.62939453125e-06,0.967192176354,2.0,2.0,s5,s3,s2,s1
600,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
650,1,s3-s6,3.0517578125e-05,0.506821632386,2.0,2.0,s3,s5,s2,s1
650,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s4-s5,7.62939453125e-06,0.845821465941,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,0.0001220703125,1.0,2.0,2.0,s3,s5,s2,s1
700,1,s5-s6,3.0517578125e-05,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,7.62939453125e-06,0.866453303662,2.0,2.0,s3,s5,s2,s1
750,1,s4-s5,0.0001220703125,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,0.00048828125,0.845821465941,2.0,2.0,s3,s5,s2,s1
750,1,s5-s6,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s4-s5,0.0001220703125,0.845821465941,2.0,2.0,s5,s3,s2,s1
700,1,s5-s6,0.0001220703125,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s4-s5,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s5-s6,1.52587890625e-05,0.967192176354,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s4-s5,3.81469726562e-06,0.955503012118,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,6.103515625e-05,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s4-s5,3.0517578125e-05,0.845821465941,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,6.103515625e-05,0.845821465941,2.0,2.0,s3,s5,s2,s1
750,1,s5-s6,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,0.000244140625,0.962232129069,2.0,2.0,s3,s5,s2,s1
700,1,s4-s5,6.103515625e-05,0.845821465941,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,0.0001220703125,0.739313886531,2.0,2.0,s3,s5,s2,s1
700,1,s5-s6,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s4-s5,3.0517578125e-05,0.226514893743,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s3-s4,7.62939453125e-06,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,7.62939453125e-06,0.660789812877,2.0,2.0,s3,s5,s2,s1
700,1,s5-s6,7.62939453125e-06,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,0.000244140625,0.372778697097,2.0,2.0,s3,s5,s2,s1
750,1,s4-s5,3.81469726562e-06,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s5-s6,7.62939453125e-06,1.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,6.103515625e-05,0.660789812877,2.0,2.0,s3,s5,s2,s1
700,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s3-s4,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s4-s5,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s5-s6,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,6.103515625e-05,0.955503012118,2.0,2.0,s3,s5,s2,s1
700,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s5-s6,0.00048828125,0.372778697097,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,6.103515625e-05,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s4-s5,0.00048828125,0.506821632386,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,7.62939453125e-06,0.845821465941,2.0,2.0,s3,s5,s2,s1
750,1,s3-s4,1.52587890625e-05,0.76636463792,2.0,2.0,s3,s5,s2,s1
700,1,s4-s5,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,0.000244140625,0.660789812877,2.0,2.0,s3,s5,s2,s1
700,1,s5-s6,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,0.0001220703125,0.506821632386,2.0,2.0,s3,s5,s2,s1
750,1,s4-s5,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,3.0517578125e-05,0.560195935615,2.0,2.0,s3,s5,s2,s1
750,1,s5-s6,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s4-s5,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,0.00048828125,0.264930887835,2.0,2.0,s3,s5,s2,s1
700,1,s5-s6,0.00048828125,0.660789812877,2.0,2.0,s5,s3,s2,s1
700,1,s3-s4,6.103515625e-05,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s4-s5,3.0517578125e-05,0.372778697097,2.0,2.0,s5,s3,s2,s1
750,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s5-s6,1.52587890625e-05,0.866453303662,2.0,2.0,s5,s3,s2,s1
750,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s4-s5,0.0001220703125,0.866453303662,2.0,2.0,s5,s3,s2,s1
700,1,s3-s6,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
700,1,s3-s4,2.0,2.0,2.0,2.0,s3,s2,s1,s5
750,1,s3-s6,0.00048828125,0.967192176354,2.0,2.0,s3,s5,s2,s1
750,1,s3-s4,1.52587890625e-05,0.845821465941,2.0,2.0,s3,s5,s2,s1
800,1,s4-s5,0.000244140625,0.136933551519,2.0,2.0,s5,s3,s2,s1
800,1,s3-s6,3.0517578125e-05,0.603298561199,2.0,2.0,s3,s5,s2,s1
800,1,s5-s6,4.76837158203e-07,0.474127011366,2.0,2.0,s5,s3,s2,s1
800,1,s3-s4,6.103515625e-05,0.955503012118,2.0,2.0,s3,s5,s2,s1
850,1,s4-s5,0.000244140625,0.31569683902,2.0,2.0,s5,s3,s2,s1
850,1,s3-s6,3.81469726562e-06,0.360813447275,2.0,2.0,s3,s5,s2,s1
850,1,s5-s6,3.0517578125e-05,0.967192176354,2.0,2.0,s5,s3,s2,s1
850,1,s3-s4,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
800,1,s4-s5,0.00048828125,0.560195935615,2.0,2.0,s5,s3,s2,s1
800,1,s3-s6,1.52587890625e-05,0.660789812877,2.0,2.0,s3,s5,s2,s1
800,1,s5-s6,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
800,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
850,1,s5-s6,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
850,1,s3-s4,1.52587890625e-05,0.967192176354,2.0,2.0,s3,s5,s2,s1
800,1,s4-s5,6.103515625e-05,0.560195935615,2.0,2.0,s5,s3,s2,s1
800,1,s3-s6,0.0001220703125,0.307543055144,2.0,2.0,s3,s5,s2,s1
800,1,s5-s6,1.52587890625e-05,0.0544195584002,2.0,2.0,s5,s3,s2,s1
800,1,s3-s4,6.103515625e-05,0.866453303662,2.0,2.0,s3,s5,s2,s1
850,1,s4-s5,3.81469726562e-06,2.0,2.0,2.0,s5,s3,s2,s1
850,1,s3-s6,2.0,2.0,2.0,2.0,s3,s2,s1,s5
850,1,s5-s6,9.53674316406e-07,2.0,2.0,2.0,s5,s3,s2,s1
850,1,s3-s4,6.103515625e-05,0.739313886531,2.0,2.0,s3,s5,s2,s1
800,1,s4-s5,0.0001220703125,0.955503012118,2.0,2.0,s5,s3,s2,s1
800,1,s3-s6,3.81469726562e-06,0.264930887835,2.0,2.0,s3,s5,s2,s1
800,1,s5-s6,6.103515625e-05,2.0,2.0,2.0,s5,s3,s2,s1
800,1,s3-s4,3.0517578125e-05,0.705186060147,2.0,2.0,s3,s5,s2,s1
850,1,s4-s5,1.52587890625e-05,0.974015606426,2.0,2.0,s5,s3,s2,s1
850,1,s3-s6,9.53674316406e-07,0.638791830135,2.0,2.0,s3,s5,s2,s1
850,1,s5-s6,0.0001220703125,2.0,2.0,2.0,s5,s3,s2,s1
850,1,s3-s4,7.62939453125e-06,0.660789812877,2.0,2.0,s3,s5,s2,s1
800,1,s4-s5,3.0517578125e-05,0.660789812877,2.0,2.0,s5,s3,s2,s1
800,1,s3-s6,3.0517578125e-05,0.739313886531,2.0,2.0,s3,s5,s2,s1
800,1,s5-s6,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
800,1,s3-s4,3.81469726562e-06,0.962232129069,2.0,2.0,s3,s5,s2,s1
850,1,s4-s5,0.0001220703125,0.962232129069,2.0,2.0,s5,s3,s2,s1
850,1,s3-s6,1.90734863281e-06,0.866453303662,2.0,2.0,s3,s5,s2,s1
850,1,s5-s6,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
850,1,s3-s4,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
800,1,s5-s6,0.00048828125,2.0,2.0,2.0,s5,s3,s2,s1
800,1,s3-s6,0.0001220703125,0.307543055144,2.0,2.0,s3,s5,s2,s1
800,1,s3-s4,7.62939453125e-06,0.638791830135,2.0,2.0,s3,s5,s2,s1
850,1,s5-s6,0.0001220703125,0.603298561199,2.0,2.0,s5,s3,s2,s1
850,1,s3-s6,7.62939453125e-06,0.955503012118,2.0,2.0,s3,s5,s2,s1
850,1,s3-s4,6.103515625e-05,0.0344201253605,2.0,2.0,s3,s5,s2,s1
