#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
100,0.543434143066,0.001,0.01,0,s3-s4,0.256884969024,1.73894751995e-06,0,0
150,0.792037963867,0.001,0.01,1,s4-s5,0.00822134921712,2.48559729619e-12,0,1
150,0.792037963867,0.001,0.01,1,s3-s6,1.34480654871e-05,1.40026201289e-16,1,1
150,0.792037963867,0.001,0.01,1,s5-s6,4.40358521088e-05,8.30510090449e-10,1,1
150,0.792037963867,0.001,0.01,1,s3-s4,0.000893890649327,1.33865771871e-08,1,1
100,0.632879257202,0.001,0.01,0,s4-s5,0.141622193277,3.8055999838e-08,0,0
100,0.632879257202,0.001,0.01,0,s3-s6,0.217904075128,0.000934813120888,0,0
100,0.632879257202,0.001,0.01,0,s5-s6,0.149909836811,0.00011014705176,0,0
100,0.632879257202,0.001,0.01,0,s3-s4,0.00263701317818,1.34664594057e-06,0,0
100,0.660067081451,0.001,0.01,-1,s4-s5,0.113372671849,0.00831352084125,-1,-1
100,0.660067081451,0.001,0.01,-1,s3-s6,0.140737488356,0.0284727978314,-1,-1
100,0.660067081451,0.001,0.01,-1,s5-s6,0.256884969024,0.256884969024,-1,-1
100,0.660067081451,0.001,0.01,-1,s3-s4,0.0893829974848,0.0893829974848,-1,-1
150,0.901961326599,0.001,0.01,0,s4-s5,0.00770267826404,4.8658649966e-11,0,0
150,0.901961326599,0.001,0.01,0,s3-s6,0.00452375508332,1.78095340898e-07,0,0
150,0.901961326599,0.001,0.01,0,s5-s6,0.0759693115476,2.15073227187e-07,0,0
150,0.901961326599,0.001,0.01,0,s3-s4,0.266362420094,5.39360109023e-09,0,0
100,0.534587860107,0.001,0.01,-1,s4-s5,0.196152397719,0.0329499095338,-1,-1
100,0.534587860107,0.001,0.01,-1,s3-s6,0.175539186952,0.0671009083525,-1,-1
100,0.534587860107,0.001,0.01,-1,s5-s6,0.196152397719,0.000184407250306,0,-1
100,0.534587860107,0.001,0.01,-1,s3-s4,0.627286999643,0.429186263159,-1,-1
150,0.808501005173,0.001,0.01,1,s4-s5,6.11319555747e-05,5.19700121436e-14,1,1
150,0.808501005173,0.001,0.01,1,s3-s6,0.00166365491761,3.86522433747e-13,0,1
150,0.808501005173,0.001,0.01,1,s5-s6,0.011931908187,3.40980025559e-13,0,1
150,0.808501005173,0.001,0.01,1,s3-s4,0.000289239884625,5.12141962523e-06,1,1
150,0.927834033966,0.001,0.01,-1,s4-s5,0.307719735548,0.307719735548,-1,-1
150,0.927834033966,0.001,0.01,-1,s3-s6,0.103855526237,0.0546270516656,-1,-1
150,0.927834033966,0.001,0.01,-1,s5-s6,0.329672642707,0.00129778826867,-1,-1
150,0.927834033966,0.001,0.01,-1,s3-s4,0.0392945535254,0.00130735707579,-1,-1
150,1.00463104248,0.001,0.01,1,s4-s5,2.52209230838e-06,9.16089940991e-19,1,1
150,1.00463104248,0.001,0.01,1,s3-s6,6.11319555747e-05,3.53855516893e-12,1,1
150,1.00463104248,0.001,0.01,1,s5-s6,3.63743102059e-06,1.18746507159e-12,1,1
150,1.00463104248,0.001,0.01,1,s3-s4,2.52209230838e-06,2.52209230838e-06,1,1
150,1.16522288322,0.001,0.01,0,s4-s5,0.175539186952,1.30340556894e-08,0,0
150,1.16522288322,0.001,0.01,0,s3-s6,0.0373390065821,2.23538974673e-07,0,0
150,1.16522288322,0.001,0.01,0,s5-s6,0.132813308724,2.20274375209e-10,0,0
150,1.16522288322,0.001,0.01,0,s3-s4,0.198063462419,1.313885288e-08,0,0
150,1.17885112762,0.001,0.01,0,s4-s5,0.0140067463734,7.02681556639e-07,0,0
