300,0.09,1,8,0,8
300,0.09,0,0,8,8
300,0.09,1,8,0,8
300,0.09,0,3,5,8
200,0.09,1,8,0,8
200,0.09,0,1,7,8
200,0.09,1,8,0,8
200,0.09,0,0,8,8
200,0.09,1,8,0,8
200,0.09,0,0,8,8
