#flows,epsilon,is_correlated,key,#pres,o_f,count_chern[0]
20,0.01,1,ah194-al193,1,0.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al198,tor484,tor464,tor467,tor460,al200,tor399,tor422,tor431,tor397,tor452,tor412,al197,tor479,tor477,tor474,tor401,al193,tor408,tor507,al194,al195,tor508,al199
40,0.01,1,ah98-al97,1,0.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al98,tor161,tor162,al99,tor184,tor203,tor181,al100,tor144,tor145,al102,tor133,tor219,tor216,tor256,tor134,tor255,tor238,tor239,tor171,tor218,tor174,tor230,tor213,tor210,al97,tor159,tor236,tor139,al101,tor136,al103,tor152,tor202,al104,tor157,tor156,tor240,tor245,tor244,tor221,tor248
60,0.01,1,ah2-al1,9,0,0.201417238,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al5,al8,tor127,tor36,tor61,tor105,tor64,tor65,tor23,tor101,tor68,tor87,tor85,al4,tor108,tor81,tor42,tor119,tor40,tor41,tor20,tor44,tor45,tor123,al1,tor58,tor69,tor77,tor76,tor86,tor111,tor71,tor112,al6,al7,tor97,al2,al3,tor79,tor78,tor14,tor11,tor10,tor12,tor121,tor51,tor34,tor75,tor54,tor5,tor4,tor7,tor63,tor2,tor99,tor24,tor70
60,0.01,1,ah161-al161,9,0,0.154210072844,0.230191129143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al168,al162,al165,tor307,tor290,tor282,tor309,tor285,tor341,tor287,tor286,tor281,tor363,tor361,tor348,tor321,tor326,tor288,tor324,tor369,tor379,tor352,tor384,tor345,tor258,tor259,tor271,tor273,tor312,tor311,tor276,tor318,al163,tor374,al161,al167,al166,tor373,al164,tor357,tor353,tor334,tor340,tor277,tor328,tor266,tor377,tor268,tor382,tor263,tor344,tor381,tor265,tor264
60,0.01,1,ah226-al225,9,0,0.230191129143,0.230191129143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al229,al225,tor483,tor481,tor480,tor469,tor486,tor464,tor466,tor461,tor460,al232,al226,tor386,al231,tor487,al228,tor432,tor507,tor430,tor511,tor399,tor422,tor436,tor509,tor418,tor391,tor439,tor397,tor395,tor394,tor495,tor497,tor443,tor450,tor472,tor454,tor455,tor470,tor457,tor456,tor415,tor471,al227,tor442,tor476,tor396,tor421,tor445,tor444,tor425,tor424,tor389,tor428,tor401,tor413,tor407,tor406,tor405,al230
60,0.01,1,ah225-al225,9,0,0.230191129143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al228,tor482,tor480,tor487,tor468,tor459,tor467,tor488,tor461,tor460,tor463,al232,tor447,al229,tor387,al231,tor433,tor399,tor512,tor507,tor419,tor434,tor451,tor393,tor431,tor416,tor439,al225,al226,al227,tor495,tor496,tor497,tor441,tor493,tor477,tor474,tor440,tor454,tor473,tor457,tor466,tor402,tor471,tor489,tor417,tor446,tor396,tor421,tor420,tor500,tor444,tor443,tor442,tor427,tor505,tor403,tor385,tor508,tor509,tor406,tor449,al230
60,0.01,1,ah33-al33,9,0,0.230191129143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al35,tor26,tor88,al33,tor121,tor122,tor124,tor126,tor89,tor68,tor69,tor84,tor45,tor82,tor81,tor48,tor29,al38,al39,al36,al37,al34,tor47,tor23,tor4,tor109,tor33,tor128,tor77,tor76,tor30,tor111,tor110,tor71,tor70,tor97,tor118,tor15,tor58,tor31,tor16,tor37,tor10,tor35,tor39,tor42,tor55,tor18,tor8,tor24,tor66,tor1,tor62,tor53,al40
60,0.01,1,ah193-al193,9,0,0.230191129143,0.230191129143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al199,al193,al198,tor468,tor489,tor461,tor460,tor463,tor462,tor444,al195,al200,tor511,tor399,tor398,tor418,tor434,tor393,tor392,tor416,tor439,tor397,tor396,tor412,tor442,tor495,tor496,tor426,tor490,tor427,tor493,tor476,tor477,tor453,tor498,tor417,tor456,tor473,tor415,tor486,tor504,tor400,tor505,tor390,tor491,tor446,tor421,tor503,tor409,al196,al197,al194,tor440,tor429,tor385,tor401,tor387
60,0.01,1,ah194-al193,9,0,0.201417238,0.230191129143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al200,al198,tor389,tor480,tor468,tor464,tor489,tor466,tor461,tor462,tor421,tor479,tor430,tor511,tor512,tor434,tor435,tor431,tor416,tor410,tor396,tor395,tor424,tor458,tor496,tor497,tor443,tor478,tor493,tor476,tor451,tor452,al195,tor499,tor473,al194,tor404,tor457,al196,tor438,tor397,al197,tor408,tor447,al193,tor501,tor425,tor507,tor504,tor505,tor403,tor385,tor508,al199,tor449,tor448
60,0.01,1,ah1-al1,9,0,0.17624008325,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,al1,tor46,tor127,tor60,tor104,tor123,tor44,tor88,tor67,tor86,tor87,tor80,tor109,tor28,tor29,tor42,tor40,tor20,tor22,tor23,tor37,tor14,tor115,tor117,tor116,tor111,al8,tor112,al6,al7,al4,al5,al2,al3,tor79,tor92,tor15,tor106,tor32,tor11,tor10,tor35,tor77,tor51,tor38,tor55,tor18,tor57,tor56,tor4,tor6,tor16,tor9,tor70
