#flows,epsilon,is_correlated,key,#pres,count_chern[0]
20,0.01,1,s3-s4,3,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s5-s6,2,0.000244140625,0.962232129069,2.0,2.0,s5,s3,s2,s1
40,0.01,1,s3-s6,2,0.000244140625,0.962232129069,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s4-s5,4,6.103515625e-05,0.603298561199,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,1.52587890625e-05,0.226514893743,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,0.00048828125,0.894633741959,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,2.38418579102e-07,0.603298561199,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,7.62939453125e-06,0.436643176802,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,7.45058059692e-09,0.192885685225,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,1.90734863281e-06,0.894633741959,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,2.98023223877e-08,0.76636463792,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,2.32830643654e-10,0.983997590425,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,7.45058059692e-09,0.286228524366,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,5.96046447754e-08,0.856029561084,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,1.49011611938e-08,0.778290722679,2.0,2.0,s3,s5,s2,s1
20,0.01,1,s3-s6,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,0.01,1,s3-s4,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s5-s6,2,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
40,0.01,1,s4-s5,2,0.000244140625,0.962232129069,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s4-s5,4,1.19209289551e-07,0.705186060147,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,3.0517578125e-05,0.0898973745076,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,1.90734863281e-06,0.971000058911,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,2.38418579102e-07,0.638791830135,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,4.76837158203e-07,0.750741327428,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,1.49011611938e-08,0.715413952241,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,1.19209289551e-07,0.523159117878,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,9.31322574615e-10,0.912986006158,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,3.72529029846e-09,0.919955432665,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,4.65661287308e-10,0.931006114269,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,5.82076609135e-11,0.980193442246,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,7.45058059692e-09,1.0,2.0,2.0,s3,s5,s2,s1
20,0.01,1,s3-s6,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,0.01,1,s3-s4,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s5-s6,3,0.000244140625,0.705186060147,2.0,2.0,s5,s3,s2,s1
40,0.01,1,s3-s6,3,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s3-s4,3,1.52587890625e-05,0.955503012118,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s4-s5,4,3.81469726562e-06,0.974015606426,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,3.0517578125e-05,0.0323962027482,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,0.000244140625,0.400913000929,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,3.81469726562e-06,0.904686017997,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,3.81469726562e-06,0.548266618634,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,2.38418579102e-07,0.834907358928,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,2.38418579102e-07,0.182961389063,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,9.53674316406e-07,0.734241178475,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,1.19209289551e-07,0.864686105358,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,9.31322574615e-10,0.734241178475,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,4.65661287308e-10,0.778290722679,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,2.91038304567e-11,0.286228524366,2.0,2.0,s3,s5,s2,s1
20,0.01,1,s3-s6,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,0.01,1,s3-s4,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s5-s6,2,0.0001220703125,0.660789812877,2.0,2.0,s5,s3,s2,s1
40,0.01,1,s4-s5,2,0.000244140625,1.0,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s4-s5,4,4.76837158203e-07,0.0076294892927,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,7.62939453125e-06,1.0,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,1.90734863281e-06,0.974015606426,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,1.90734863281e-06,0.638791830135,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,3.81469726562e-06,0.980193442246,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,1.86264514923e-09,0.225727206796,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,4.76837158203e-07,0.604479308416,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,4.76837158203e-07,0.523159117878,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,4.65661287308e-10,0.846190043423,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,2.32830643654e-10,0.931006114269,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,7.45058059692e-09,0.942841114395,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,9.31322574615e-10,0.982903042702,2.0,2.0,s3,s5,s2,s1
20,0.01,1,s3-s6,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,0.01,1,s3-s4,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s5-s6,2,3.0517578125e-05,2.0,2.0,2.0,s5,s3,s2,s1
40,0.01,1,s3-s4,2,0.000244140625,0.962232129069,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s4-s5,4,6.103515625e-05,0.845821465941,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,9.53674316406e-07,0.882207868187,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,3.0517578125e-05,0.560195935615,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,3.81469726562e-06,0.967192176354,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,1.49011611938e-08,0.163849200104,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,2.98023223877e-08,0.0995344532839,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,9.53674316406e-07,0.11668954908,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,9.53674316406e-07,0.765319057953,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,3.72529029846e-09,0.935460705976,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,2.98023223877e-08,1.0,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,4.65661287308e-10,0.426037116087,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,3.72529029846e-09,0.693733886081,2.0,2.0,s3,s5,s2,s1
20,0.01,1,s5-s6,3,0.00048828125,2.0,2.0,s5,s3,s1
20,0.01,1,s3-s6,3,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,0.01,1,s3-s4,3,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s5-s6,3,0.0001220703125,0.955503012118,2.0,2.0,s5,s3,s2,s1
40,0.01,1,s3-s6,3,0.0001220703125,0.307543055144,2.0,2.0,s3,s5,s2,s1
40,0.01,1,s3-s4,3,0.0001220703125,2.0,2.0,2.0,s3,s2,s1,s5
60,0.01,1,s4-s5,4,7.62939453125e-06,0.894633741959,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,6.103515625e-05,0.264930887835,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,9.53674316406e-07,0.976462892133,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,9.53674316406e-07,1.0,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,5.96046447754e-08,0.638791830135,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,2.98023223877e-08,0.976462892133,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,1.19209289551e-07,0.919955432665,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,1.49011611938e-08,0.821839002801,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,2.98023223877e-08,0.587314758254,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,1.19209289551e-07,0.224796422907,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,7.45058059692e-09,0.789907109944,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,5.96046447754e-08,0.224508283896,2.0,2.0,s3,s5,s2,s1
20,0.01,1,s3-s6,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,0.01,1,s3-s4,2,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s3-s6,2,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
40,0.01,1,s3-s4,2,0.0001220703125,0.136933551519,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s4-s5,4,6.103515625e-05,0.42763075233,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s6,4,9.53674316406e-07,0.788331840259,2.0,2.0,s3,s5,s2,s1
60,0.01,1,s5-s6,4,3.0517578125e-05,0.967192176354,2.0,2.0,s5,s3,s2,s1
60,0.01,1,s3-s4,4,1.52587890625e-05,0.474127011366,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s4-s5,4,1.19209289551e-07,0.399374273918,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s6,4,9.53674316406e-07,0.51391023579,2.0,2.0,s3,s5,s2,s1
80,0.01,1,s5-s6,4,2.38418579102e-07,0.806524831202,2.0,2.0,s5,s3,s2,s1
80,0.01,1,s3-s4,4,7.45058059692e-09,0.668505756766,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s4-s5,4,1.52587890625e-05,0.683690021614,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s6,4,2.91038304567e-11,0.978488754555,2.0,2.0,s3,s5,s2,s1
100,0.01,1,s5-s6,4,5.82076609135e-11,0.978488754555,2.0,2.0,s5,s3,s2,s1
100,0.01,1,s3-s4,4,2.98023223877e-08,0.856029561084,2.0,2.0,s3,s5,s2,s1
