300,0.33,1,2_0_1_0-2_1_1_0,2.55992675612e-14,1.80274172449e-35,1,1
300,0.33,1,2_0_1_3-2_1_1_3,1.24465939151e-17,1.22980860845e-31,1,1
300,0.33,1,2_0_0_0-2_1_0_0,3.65518588295e-06,1.74467510123e-35,1,1
300,0.33,1,2_0_0_2-2_1_0_2,1.18345168285e-11,1.83061294447e-40,1,1
300,0.33,1,2_0_0_1-2_1_0_1,2.05644673026e-09,2.48549147352e-32,1,1
300,0.33,1,2_0_1_1-2_1_1_1,1.31152018783e-07,8.0838977851e-29,1,1
300,0.33,1,2_0_1_2-2_1_1_2,2.83543727392e-13,3.51575944261e-37,1,1
300,0.33,1,2_0_0_3-2_1_0_3,4.6497497328e-08,5.45557679742e-31,1,1
300,0.33,0,2_0_1_0-2_1_1_0,0.400001705684,1.06795934502e-43,0,0
300,0.33,0,2_0_1_3-2_1_1_3,0.851984767894,2.99632592486e-43,0,0
300,0.33,0,2_0_0_0-2_1_0_0,0.0895333647674,2.18444279691e-56,1,0
300,0.33,0,2_0_0_2-2_1_0_2,0.676616334711,2.42340607213e-39,0,0
300,0.33,0,2_0_0_1-2_1_0_1,0.27188479324,5.77253782202e-37,1,0
300,0.33,0,2_0_1_1-2_1_1_1,0.846455587697,4.36550247707e-19,0,0
300,0.33,0,2_0_1_2-2_1_1_2,0.417250313412,1.84021760306e-47,0,0
300,0.33,0,2_0_0_3-2_1_0_3,0.767314325276,2.82251958108e-32,0,0
200,0.33,1,2_0_1_0-2_1_1_0,3.086281415e-05,4.39955723046e-36,1,1
200,0.33,1,2_0_1_3-2_1_1_3,8.87072745892e-09,2.49607367431e-29,1,1
200,0.33,1,2_0_0_0-2_1_0_0,1.5687693078e-08,8.76492933057e-48,1,1
200,0.33,1,2_0_0_2-2_1_0_2,6.92641780026e-06,6.16193953652e-18,1,1
200,0.33,1,2_0_0_1-2_1_0_1,4.25795984001e-09,6.4887115691e-49,1,1
200,0.33,1,2_0_1_1-2_1_1_1,0.000586029580039,1.44441560263e-32,1,1
200,0.33,1,2_0_1_2-2_1_1_2,2.29453248761e-09,2.32476827392e-31,1,1
200,0.33,1,2_0_0_3-2_1_0_3,2.75778385546e-11,5.29250571073e-42,1,1
200,0.33,0,2_0_1_0-2_1_1_0,0.318344195367,2.29665218714e-51,1,0
200,0.33,0,2_0_1_3-2_1_1_3,0.367264357794,2.79587672054e-38,0,0
200,0.33,0,2_0_0_0-2_1_0_0,0.85210740832,5.98519775905e-25,0,0
200,0.33,0,2_0_0_2-2_1_0_2,0.141622193277,4.1615105747e-21,1,0
200,0.33,0,2_0_0_1-2_1_0_1,0.297466979269,2.82228637451e-29,1,0
200,0.33,0,2_0_1_1-2_1_1_1,0.526931657871,1.90416708066e-21,0,0
200,0.33,0,2_0_1_2-2_1_1_2,0.77871958099,1.37086836664e-26,0,0
200,0.33,0,2_0_0_3-2_1_0_3,0.367264357794,7.01624103311e-29,0,0
