#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
100,0.01,0,s3-s6,0.0956546473723,0.000148198708616,0,0
100,0.01,0,s5-s6,0.12971161779,1.91582621717e-06,0,0
100,0.01,0,s3-s4,0.175539186952,4.9134995198e-05,0,0
125,0.01,1,s4-s5,0.00969883628415,8.46644739541e-12,1,1
125,0.01,1,s3-s6,0.000372914000607,3.75500656645e-05,1,1
125,0.01,1,s5-s6,0.0172957104161,2.84929343304e-06,0,1
125,0.01,1,s3-s4,5.75187122141e-05,0.00133578943081,1,1
125,0.01,0,s4-s5,0.169925873158,4.22171967272e-05,0,0
125,0.01,0,s3-s6,0.394458895629,3.78013447984e-05,0,0
125,0.01,0,s5-s6,0.280897748607,0.000224429483803,0,0
125,0.01,0,s3-s4,0.0708689626792,1.21402549066e-05,0,0
150,0.01,1,s4-s5,3.85796565942e-06,1.54517045566e-06,1,1
150,0.01,1,s3-s6,0.000114521663201,2.04768292273e-07,1,1
150,0.01,1,s5-s6,4.37833152419e-05,7.10674376765e-14,1,1
150,0.01,1,s3-s4,0.000342538834324,5.50372888469e-06,1,1
150,0.01,0,s4-s5,0.338711337503,1.07028660134e-06,0,0
150,0.01,0,s3-s6,0.0178179480135,1.55549344468e-06,0,0
150,0.01,0,s5-s6,0.103855526237,3.81087273365e-08,0,0
150,0.01,0,s3-s4,0.0320740735417,2.52932008755e-06,0,0
175,0.01,1,s4-s5,6.0132961731e-09,3.84456373899e-07,1,1
175,0.01,1,s3-s6,6.30382535497e-05,8.69544703258e-06,1,1
175,0.01,1,s5-s6,2.17677866216e-08,7.44853744045e-15,1,1
175,0.01,1,s3-s4,8.50090606146e-05,0.00113346767991,1,1
175,0.01,0,s4-s5,0.0294896810611,1.32940390084e-11,0,0
175,0.01,0,s3-s6,0.162522130717,0.000108207879173,0,0
175,0.01,0,s5-s6,0.121569579018,4.10496637313e-07,0,0
175,0.01,0,s3-s4,0.268537718725,1.85992632195e-05,0,0
200,0.01,1,s4-s5,0.000316535572886,5.85645403717e-13,1,1
200,0.01,1,s3-s6,9.17891526823e-06,4.93261952253e-06,1,1
200,0.01,1,s5-s6,7.51953954661e-08,9.89762811348e-08,1,1
200,0.01,1,s3-s4,0.000403013652172,5.20244999141e-06,1,1
200,0.01,0,s4-s5,0.236105612961,3.09567883663e-08,0,0
200,0.01,0,s3-s6,0.190051340028,6.40937579219e-07,0,0
200,0.01,0,s5-s6,0.331965824922,2.78010210922e-06,0,0
200,0.01,0,s3-s4,0.136233527469,1.41689278775e-09,0,0
50,0.01,1,s4-s5,0.00210189297574,6.32849988038e-09,1,1
50,0.01,1,s3-s6,0.0225487186273,3.84125392044e-06,0,1
50,0.01,1,s5-s6,2.25049197509e-05,9.97907293424e-05,1,1
50,0.01,1,s3-s4,0.0129558620443,0.00015861436169,0,1
50,0.01,0,s4-s5,0.217904075128,6.41753178376e-09,0,0
50,0.01,0,s3-s6,0.525839619627,2.77471507714e-09,0,0
50,0.01,0,s5-s6,0.25713238258,1.28877863519e-05,0,0
50,0.01,0,s3-s4,0.233598207883,0.000131565246538,0,0
75,0.01,1,s4-s5,0.0238069241607,1.49269018603e-09,0,1
75,0.01,1,s3-s6,4.81447971247e-05,0.000521394186367,1,1
75,0.01,1,s5-s6,0.00205466380914,2.7721174491e-08,1,1
75,0.01,1,s3-s4,0.0980448998464,0.000238704559573,0,1
75,0.01,0,s4-s5,0.403698857064,6.57913309127e-07,0,0
75,0.01,0,s3-s6,0.234210629344,0.00151869151485,0,0
75,0.01,0,s5-s6,0.322266235026,3.24482100748e-07,0,0
75,0.01,0,s3-s4,0.322266235026,1.56304015331e-05,0,0
100,0.01,1,s4-s5,0.000325840304605,2.04596766937e-11,1,1
100,0.01,1,s3-s6,4.26876212231e-05,3.2001928571e-08,1,1
100,0.01,1,s5-s6,0.000134301303965,3.36660602097e-08,1,1
100,0.01,1,s3-s4,0.00418072871928,0.000981079354112,1,1
100,0.01,0,s4-s5,0.0893829974848,7.00334224426e-06,0,0
100,0.01,0,s3-s6,0.129537763505,4.64042856343e-06,0,0
100,0.01,0,s5-s6,0.106364515293,1.16954255715e-05,0,0
100,0.01,0,s3-s4,0.0237572640181,0.0011896418376,0,0
125,0.01,1,s4-s5,0.0611546873113,5.5785349175e-10,0,1
125,0.01,1,s3-s6,4.71513858316e-05,1.63062137332e-07,1,1
125,0.01,1,s5-s6,0.000226982481331,1.18182662786e-08,1,1
125,0.01,1,s3-s4,0.00960853116548,0.00112716573708,1,1
125,0.01,0,s4-s5,0.112365286608,3.65140202253e-06,0,0
125,0.01,0,s3-s6,0.268537718725,9.93052557271e-11,0,0
125,0.01,0,s5-s6,0.000252344491698,1.32505361487e-07,1,0
125,0.01,0,s3-s4,0.694882570823,7.3067016746e-08,0,0
150,0.01,1,s4-s5,0.00255362772458,6.6180023675e-05,1,1
150,0.01,1,s3-s6,0.000160118361772,2.71385236725e-08,1,1
150,0.01,1,s5-s6,0.000116577754841,1.62571677635e-05,1,1
150,0.01,1,s3-s4,0.000595914879667,4.64843851719e-06,1,1
150,0.01,0,s4-s5,0.256199948814,4.82989879213e-06,0,0
150,0.01,0,s3-s6,0.0708689626792,5.08998207059e-07,0,0
150,0.01,0,s5-s6,0.268537718725,3.32646380735e-06,0,0
150,0.01,0,s3-s4,0.193053826643,2.35842685329e-11,0,0
175,0.01,1,s4-s5,1.51176194817e-07,6.18171602562e-09,1,1
175,0.01,1,s3-s6,1.06171904105e-07,1.15762633912e-08,1,1
175,0.01,1,s5-s6,1.00198671713e-05,2.64375452247e-09,1,1
175,0.01,1,s3-s4,0.0035645392568,4.54706350124e-07,1,1
175,0.01,0,s4-s5,0.365444849001,8.61922552409e-09,0,0
175,0.01,0,s3-s6,0.355772229385,5.33005266924e-10,0,0
175,0.01,0,s5-s6,0.380491945065,7.19833615285e-18,0,0
175,0.01,0,s3-s4,0.616743401026,1.74598415346e-06,0,0
200,0.01,1,s4-s5,0.000279834376255,2.44776506249e-06,1,1
200,0.01,1,s3-s6,0.000236329748377,0.000124058716742,1,1
200,0.01,1,s5-s6,3.14418193091e-06,2.47586686432e-05,1,1
200,0.01,1,s3-s4,1.92515474222e-05,1.67100437358e-11,1,1
200,0.01,0,s4-s5,0.183637304144,9.25916499441e-11,0,0
200,0.01,0,s3-s6,0.428944932867,8.32135593623e-05,0,0
200,0.01,0,s5-s6,0.213604241919,0.000476452618915,0,0
200,0.01,0,s3-s4,0.0469172787541,1.68924850412e-06,0,0
50,0.01,1,s4-s5,0.0422351360321,9.45383151682e-07,0,1
50,0.01,1,s3-s6,0.050952771888,6.21897174234e-06,0,1
50,0.01,1,s5-s6,0.00894589295901,0.00059282765589,1,1
50,0.01,1,s3-s4,0.011149537713,1.87209554371e-05,0,1
50,0.01,0,s4-s5,0.365395234303,8.26669412795e-06,0,0
50,0.01,0,s3-s6,0.233598207883,1.57755365971e-05,0,0
50,0.01,0,s5-s6,0.365395234303,5.36497831071e-07,0,0
50,0.01,0,s3-s4,0.650482303345,2.5262951473e-06,0,0
75,0.01,1,s4-s5,9.11406302823e-05,2.31448260591e-09,1,1
75,0.01,1,s3-s6,0.000124343339288,3.72630270101e-05,1,1
75,0.01,1,s5-s6,6.69889804432e-05,5.35664604376e-06,1,1
75,0.01,1,s3-s4,0.000112879898148,1.91742342421e-05,1,1
75,0.01,0,s4-s5,0.0877649033729,4.82664477145e-09,0,0
75,0.01,0,s3-s6,0.143199955548,3.40439323171e-06,0,0
75,0.01,0,s5-s6,0.322266235026,1.31584233876e-05,0,0
75,0.01,0,s3-s4,0.403698857064,0.000280110548803,0,0
100,0.01,1,s4-s5,0.00642343602932,2.54410240891e-15,1,1
100,0.01,1,s3-s6,0.00164024703315,2.67312596744e-12,1,1
100,0.01,1,s5-s6,0.000241473411356,2.97629066088e-14,1,1
100,0.01,1,s3-s4,0.135581097776,2.58505955457e-05,0,1
100,0.01,0,s4-s5,0.0871687511371,5.70537805317e-07,0,0
100,0.01,0,s3-s6,0.269007133541,5.57446078441e-06,0,0
100,0.01,0,s5-s6,0.0272727576696,0.000807108583098,0,0
100,0.01,0,s3-s4,0.394458895629,3.79893364856e-08,0,0
125,0.01,1,s4-s5,0.00889269528789,1.68317357067e-08,1,1
125,0.01,1,s3-s6,3.83226375845e-05,1.08303716424e-24,1,1
125,0.01,1,s5-s6,0.0114508117011,1.8430035987e-09,0,1
125,0.01,1,s3-s4,6.55429824132e-06,0.00564463695103,1,1
125,0.01,0,s4-s5,0.0114508117011,2.79909401239e-06,0,0
125,0.01,0,s3-s6,0.161340856698,1.24097721922e-08,0,0
125,0.01,0,s5-s6,0.270647156529,9.02937538991e-05,0,0
125,0.01,0,s3-s4,0.334030104682,5.01825426567e-08,0,0
150,0.01,1,s4-s5,1.03986693462e-06,4.07166766126e-09,1,1
150,0.01,1,s3-s6,0.000278577034033,7.06924737409e-05,1,1
150,0.01,1,s5-s6,9.8664715425e-05,2.36060877199e-05,1,1
150,0.01,1,s3-s4,0.00173643637681,2.29221645561e-05,1,1
150,0.01,0,s4-s5,0.145398496385,8.15049671936e-10,0,0
150,0.01,0,s3-s6,0.551399019325,4.51202207892e-09,0,0
150,0.01,0,s5-s6,0.534247054527,1.73283805634e-05,0,0
150,0.01,0,s3-s4,0.0613074449998,4.29423259891e-07,0,0
175,0.01,1,s4-s5,0.0176162170755,0.000308141580158,0,1
175,0.01,1,s3-s6,1.88687783172e-05,7.86268108173e-08,1,1
175,0.01,1,s5-s6,0.00201311433667,1.27338562163e-09,1,1
175,0.01,1,s3-s4,2.25289742493e-06,0.000949751541662,1,1
