#flows,iteration,time,r_threshold,imr_threshold,p_t,topk,is_correlated,drop_id,key,pred,true,imr0,imr1,imr2
4000,0,0,0.15,0.1,0.1,1,0,3,0,2,2,0.0430645968953,0.142370572207
4000,0,0,0.15,0.1,0.1,1,1,3,0,2,1,0.999975062344,0.999791231733,0.999899497487
4000,0,0,0.15,0.1,0.1,1,0,3,0,0,0,0.0712711241734
4000,0,0,0.15,0.1,0.1,1,0,3,1,2,2,0.0590286425903,0.223890339426
4000,0,0,0.15,0.1,0.1,1,1,3,1,2,1,0.999974804737,0.999787685775,0.999901283317
4000,0,0,0.15,0.1,0.1,1,0,3,1,0,0,0.0793737484071
4000,0,0,0.15,0.1,0.1,1,0,3,2,2,2,0.0545617173524,0.160282258065
4000,0,0,0.15,0.1,0.1,1,1,3,2,2,1,0.999974943623,0.999795501022,0.999901864573
4000,0,0,0.15,0.1,0.1,1,0,3,2,0,0,0.0589201021525
4000,0,0,0.15,0.1,0.1,1,0,3,3,0,2,0.0673622551712
4000,0,0,0.15,0.1,0.1,1,1,3,3,2,1,0.999974619289,0.999786324786,0.999900199601
4000,0,0,0.15,0.1,0.1,1,0,3,3,2,0,0.0514159469773,0.14406779661
4000,0,0,0.15,0.1,0.1,1,0,3,4,2,2,0.0523125280647,0.211519364449
4000,0,0,0.15,0.1,0.1,1,1,3,4,2,1,0.999975118189,0.999788135593,0.999902056807
4000,0,0,0.15,0.1,0.1,1,0,3,4,0,0,0.0710641399417
4000,0,0,0.15,0.1,0.1,1,0,3,5,2,2,0.0459950639444,0.217601547389
4000,0,0,0.15,0.1,0.1,1,1,3,5,2,1,0.999974574116,0.999784946237,0.999904397706
4000,0,0,0.15,0.1,0.1,1,0,3,5,0,0,0.0525830258303
4000,0,0,0.15,0.1,0.1,1,0,3,6,0,2,0.0686671575847
4000,0,0,0.15,0.1,0.1,1,1,3,6,2,1,0.999974811083,0.999791666667,0.99990403071
4000,0,0,0.15,0.1,0.1,1,0,3,6,0,0,0.0747917421224
4000,0,0,0.15,0.1,0.1,1,0,3,7,2,2,0.0552513688402,0.159509202454
4000,0,0,0.15,0.1,0.1,1,1,3,7,2,1,0.999975204562,0.999799196787,0.999898785425
4000,0,0,0.15,0.1,0.1,1,0,3,7,0,0,0.0755198832543
4000,0,0,0.15,0.1,0.1,1,0,3,8,2,2,0.0490659464326,0.181459566075
4000,0,0,0.15,0.1,0.1,1,1,3,8,2,1,0.999974868057,0.99979757085,0.999898989899
4000,0,0,0.15,0.1,0.1,1,0,3,8,2,0,0.0349632632379,0.159165035877
4000,0,0,0.15,0.1,0.1,1,0,3,9,2,2,0.0255372945638,0.181515957447
4000,0,0,0.15,0.1,0.1,1,1,3,9,2,1,0.999974937343,0.999788135593,0.999900596421
4000,0,0,0.15,0.1,0.1,1,0,3,9,0,0,0.0590507726269
4000,0,0,0.15,0.1,0.1,1,0,3,10,2,2,0.0583501006036,0.211176088369
4000,0,0,0.15,0.1,0.1,1,1,3,10,2,1,0.999974912193,0.99979253112,0.999903100775
4000,0,0,0.15,0.1,0.1,1,0,3,10,0,0,0.0472063433524
4000,0,0,0.15,0.1,0.1,1,0,3,11,2,2,0.0547607301431,0.178789938817
4000,0,0,0.15,0.1,0.1,1,1,3,11,2,1,0.999975006248,0.999803149606,0.999901768173
4000,0,0,0.15,0.1,0.1,1,0,3,11,0,0,0.0772981759075
4000,0,0,0.15,0.1,0.1,1,0,3,12,2,2,0.0806451612903,0.188059701493
4000,0,0,0.15,0.1,0.1,1,1,3,12,2,1,0.999974993748,0.999785407725,0.999901088032
4000,0,0,0.15,0.1,0.1,1,0,3,12,2,0,0.0409356725146,0.199592668024
4000,0,0,0.15,0.1,0.1,1,0,3,13,2,2,0.0522287257992,0.159478435306
4000,0,0,0.15,0.1,0.1,1,1,3,13,2,1,0.999974874372,0.99978858351,0.999900398406
4000,0,0,0.15,0.1,0.1,1,0,3,13,0,0,0.048098024872
4000,0,0,0.15,0.1,0.1,1,0,3,14,2,2,0.040404040404,0.178378378378
4000,0,0,0.15,0.1,0.1,1,1,3,14,2,1,0.999975074776,0.999784017279,0.999900793651
4000,0,0,0.15,0.1,0.1,1,0,3,14,0,0,0.044275657651
4000,0,0,0.15,0.1,0.1,1,0,3,15,2,2,0.0592796398199,0.189388851578
4000,0,0,0.15,0.1,0.1,1,1,3,15,2,1,0.999975161451,0.999787685775,0.9999
4000,0,0,0.15,0.1,0.1,1,0,3,15,0,0,0.0657483930211
4000,0,0,0.15,0.1,0.1,2,0,3,0,2,2,0.0689655172414,0.218689162881
4000,0,0,0.15,0.1,0.1,2,1,3,0,1,1,0.999945065006
4000,0,0,0.15,0.1,0.1,2,0,3,0,0,0,0.0567104303428
4000,0,0,0.15,0.1,0.1,2,0,3,1,2,2,0.0391048824593,0.143141153082
4000,0,0,0.15,0.1,0.1,2,1,3,1,1,1,0.999945275447
4000,0,0,0.15,0.1,0.1,2,0,3,1,0,0,0.0536040980607
4000,0,0,0.15,0.1,0.1,2,0,3,2,2,2,0.0444193912063,0.132056451613
4000,0,0,0.15,0.1,0.1,2,1,3,2,1,1,0.999945424777
4000,0,0,0.15,0.1,0.1,2,0,3,2,0,0,0.0676732763325
4000,0,0,0.15,0.1,0.1,2,0,3,3,2,2,0.0335519677094,0.180066445183
4000,0,0,0.15,0.1,0.1,2,1,3,3,1,1,0.999945205479
4000,0,0,0.15,0.1,0.1,2,0,3,3,0,0,0.0466911764706
4000,0,0,0.15,0.1,0.1,2,0,3,4,2,2,0.0538045925259,0.2314453125
4000,0,0,0.15,0.1,0.1,2,1,3,4,1,1,0.999945014663
4000,0,0,0.15,0.1,0.1,2,0,3,4,0,0,0.046065966464
4000,0,0,0.15,0.1,0.1,2,0,3,5,0,2,0.080191281957
4000,0,0,0.15,0.1,0.1,2,1,3,5,1,1,0.999944822512
4000,0,0,0.15,0.1,0.1,2,0,3,5,0,0,0.052824651504
4000,0,0,0.15,0.1,0.1,2,0,3,6,2,2,0.0440917107584,0.203423304806
4000,0,0,0.15,0.1,0.1,2,1,3,6,1,1,0.999945779866
4000,0,0,0.15,0.1,0.1,2,0,3,6,0,0,0.0683558148013
4000,0,0,0.15,0.1,0.1,2,0,3,7,0,2,0.0572907041212
4000,0,0,0.15,0.1,0.1,2,1,3,7,1,1,0.999945245483
4000,0,0,0.15,0.1,0.1,2,0,3,7,0,0,0.0701818181818
4000,0,0,0.15,0.1,0.1,2,0,3,8,0,2,0.0804010938924
4000,0,0,0.15,0.1,0.1,2,1,3,8,1,1,0.999945175439
4000,0,0,0.15,0.1,0.1,2,0,3,8,0,0,0.0701465201465
4000,0,0,0.15,0.1,0.1,2,0,3,9,0,2,0.0740131578947
4000,0,0,0.15,0.1,0.1,2,1,3,9,1,1,0.999945789664
4000,0,0,0.15,0.1,0.1,2,0,3,9,0,0,0.0661670626942
4000,0,0,0.15,0.1,0.1,2,0,3,10,0,2,0.0757184966839
4000,0,0,0.15,0.1,0.1,2,1,3,10,1,1,0.999945085118
4000,0,0,0.15,0.1,0.1,2,0,3,10,0,0,0.0618820944709
4000,0,0,0.15,0.1,0.1,2,0,3,11,0,2,0.0790384265161
4000,0,0,0.15,0.1,0.1,2,1,3,11,1,1,0.999944964227
4000,0,0,0.15,0.1,0.1,2,0,3,11,0,0,0.0900362318841
4000,0,0,0.15,0.1,0.1,2,0,3,12,2,2,0.0583518930958,0.218074656189
