#flows,iteration,time,epsilon,r_threshold,is_correlated,key,#pres,o_f,count_chern[0]
60,1,0.136127471924,0.001,0.01,1,s3-s6,4,0,2.98023223447e-08,0.42763075233,2.0,2.0,s3,s5,s2,s1
60,1,0.136127471924,0.001,0.01,1,s5-s6,4,0,1.19209289378e-07,2.0,2.0,2.0,s5,s3,s2,s1
60,1,0.136127471924,0.001,0.01,1,s3-s4,4,0,3.0517578125e-05,0.866453303662,2.0,2.0,s3,s5,s2,s1
70,1,0.140003204346,0.001,0.01,1,s4-s5,4,0,2.32830484578e-10,0.560195935615,2.0,2.0,s5,s3,s2,s1
70,1,0.140003204346,0.001,0.01,1,s3-s6,4,0,4.76837157793e-07,0.821839002801,2.0,2.0,s3,s5,s2,s1
70,1,0.140003204346,0.001,0.01,1,s5-s6,4,0,7.45058051987e-09,0.715413952241,2.0,2.0,s5,s3,s2,s1
70,1,0.140003204346,0.001,0.01,1,s3-s4,4,0,7.62939453105e-06,0.919955432665,2.0,2.0,s3,s5,s2,s1
80,1,0.198561668396,0.001,0.01,1,s4-s5,4,0,1.52587890625e-05,0.821839002801,2.0,2.0,s5,s3,s2,s1
80,1,0.198561668396,0.001,0.01,1,s3-s6,4,0,5.96046446892e-08,0.904686017997,2.0,2.0,s3,s5,s2,s1
80,1,0.198561668396,0.001,0.01,1,s5-s6,4,0,4.76837157793e-07,0.57819621411,2.0,2.0,s5,s3,s2,s1
80,1,0.198561668396,0.001,0.01,1,s3-s4,4,0,7.45058051987e-09,1.0,2.0,2.0,s3,s5,s2,s1
90,1,0.224243402481,0.001,0.01,1,s4-s5,4,0,1.49011610392e-08,0.693733886081,2.0,2.0,s5,s3,s2,s1
90,1,0.224243402481,0.001,0.01,1,s3-s6,4,0,5.82076218322e-11,0.546585022801,2.0,2.0,s3,s5,s2,s1
90,1,0.224243402481,0.001,0.01,1,s5-s6,4,0,1.16415242764e-10,0.976462892133,2.0,2.0,s5,s3,s2,s1
90,1,0.224243402481,0.001,0.01,1,s3-s4,4,0,2.38418578756e-07,0.981647737327,2.0,2.0,s3,s5,s2,s1
100,1,0.317235946655,0.001,0.01,1,s4-s5,4,0,1.16415242764e-10,0.931006114269,2.0,2.0,s5,s3,s2,s1
100,1,0.317235946655,0.001,0.01,1,s3-s6,4,0,7.45058051987e-09,0.750741327428,2.0,2.0,s3,s5,s2,s1
100,1,0.317235946655,0.001,0.01,1,s5-s6,4,0,3.72529026029e-09,0.931006114269,2.0,2.0,s5,s3,s2,s1
100,1,0.317235946655,0.001,0.01,1,s3-s4,4,0,3.72529026029e-09,0.523159117878,2.0,2.0,s3,s5,s2,s1
10,2,0.0125830173492,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
10,2,0.0125830173492,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,2,0.0227031707764,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,2,0.0227031707764,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,2,0.104932785034,0.001,0.01,1,s3-s4,1,0,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
40,2,0.0606620311737,0.001,0.01,1,s4-s5,2,0,0.00048828125,0.136933551519,2.0,2.0,s5,s3,s2,s1
40,2,0.0606620311737,0.001,0.01,1,s3-s4,2,0,0.000244140625,2.0,2.0,2.0,s3,s2,s1,s5
50,2,0.100435733795,0.001,0.01,1,s5-s6,3,0,9.53674316382e-07,2.0,2.0,2.0,s5,s3,s2,s1
50,2,0.100435733795,0.001,0.01,1,s3-s6,3,0,0.000244140625,0.560195935615,2.0,2.0,s3,s5,s2,s1
50,2,0.100435733795,0.001,0.01,1,s3-s4,3,0,1.52587890625e-05,0.603298561199,2.0,2.0,s3,s5,s2,s1
60,2,0.144268512726,0.001,0.01,1,s4-s5,4,0,4.76837157793e-07,0.788331840259,2.0,2.0,s5,s3,s2,s1
60,2,0.144268512726,0.001,0.01,1,s3-s6,4,0,1.90734863276e-06,0.971000058911,2.0,2.0,s3,s5,s2,s1
60,2,0.144268512726,0.001,0.01,1,s5-s6,4,0,3.81469726553e-06,0.821839002801,2.0,2.0,s5,s3,s2,s1
60,2,0.144268512726,0.001,0.01,1,s3-s4,4,0,7.62939453105e-06,0.42763075233,2.0,2.0,s3,s5,s2,s1
70,2,0.145760059357,0.001,0.01,1,s4-s5,4,0,4.76837157793e-07,0.980193442246,2.0,2.0,s5,s3,s2,s1
70,2,0.145760059357,0.001,0.01,1,s3-s6,4,0,4.76837157793e-07,0.226514893743,2.0,2.0,s3,s5,s2,s1
70,2,0.145760059357,0.001,0.01,1,s5-s6,4,0,3.81469726553e-06,0.919955432665,2.0,2.0,s5,s3,s2,s1
70,2,0.145760059357,0.001,0.01,1,s3-s4,4,0,2.98023223447e-08,0.967192176354,2.0,2.0,s3,s5,s2,s1
80,2,0.200488567352,0.001,0.01,1,s4-s5,4,0,1.90734863276e-06,1.0,2.0,2.0,s5,s3,s2,s1
80,2,0.200488567352,0.001,0.01,1,s3-s6,4,0,1.52587890625e-05,0.426037116087,2.0,2.0,s3,s5,s2,s1
80,2,0.200488567352,0.001,0.01,1,s5-s6,4,0,2.38418578756e-07,1.0,2.0,2.0,s5,s3,s2,s1
80,2,0.200488567352,0.001,0.01,1,s3-s4,4,0,2.98023223447e-08,0.648433507636,2.0,2.0,s3,s5,s2,s1
90,2,0.20512008667,0.001,0.01,1,s4-s5,4,0,1.19209289378e-07,0.0995344532839,2.0,2.0,s5,s3,s2,s1
90,2,0.20512008667,0.001,0.01,1,s3-s6,4,0,9.53674316382e-07,0.750741327428,2.0,2.0,s3,s5,s2,s1
90,2,0.20512008667,0.001,0.01,1,s5-s6,4,0,1.86264513057e-09,0.57819621411,2.0,2.0,s5,s3,s2,s1
