#flows,is_correlated,key,count_chern,byte_chern,class
200,1,2_0_1_0-2_1_1_0,0.136933551519,0.0821006343697,-1
200,1,2_0_1_3-2_1_1_3,0.267040675672,0.286674258823,-1
200,1,2_0_0_0-2_1_0_0,0.0139312339166,0.0103118134791,-1
200,1,2_0_0_2-2_1_0_2,0.0190168077622,0.0266519018646,-1
200,1,2_0_0_1-2_1_0_1,0.123317546069,0.163565992187,-1
200,1,2_0_1_1-2_1_1_1,0.400913000929,0.420752338413,-1
200,1,2_0_1_2-2_1_1_2,0.0880418701932,0.0951219967778,-1
200,1,2_0_0_3-2_1_0_3,0.182961389063,0.103087918505,-1
500,1,2_0_1_0-2_1_1_0,0.00773825019533,0.0216090681246,-1
500,1,2_0_1_3-2_1_1_3,0.0816881297957,0.113057170539,-1
500,1,2_0_0_0-2_1_0_0,0.182868060334,0.345610321832,-1
500,1,2_0_0_2-2_1_0_2,0.00187393884784,0.00965444067785,-1
500,1,2_0_0_1-2_1_0_1,0.000170162656442,0.000352552801935,1
500,1,2_0_1_1-2_1_1_1,0.00465214184588,0.005460289582,-1
500,1,2_0_1_2-2_1_1_2,0.00028713595827,0.00047640155613,1
500,1,2_0_0_3-2_1_0_3,0.00598062384944,0.000372638448918,0
800,1,2_0_1_0-2_1_1_0,0.450097262055,0.179121925986,-1
800,1,2_0_1_3-2_1_1_3,0.0316193221087,0.00818802760051,-1
800,1,2_0_0_0-2_1_0_0,0.0350694761232,0.152684776796,-1
800,1,2_0_0_2-2_1_0_2,3.66944186825e-06,3.96812486415e-05,1
800,1,2_0_0_1-2_1_0_1,0.000658547429563,0.00042604391236,1
800,1,2_0_1_1-2_1_1_1,0.0079764179852,0.0676810911529,-1
800,1,2_0_1_2-2_1_1_2,1.44906224663e-07,1.61081290465e-07,1
800,1,2_0_0_3-2_1_0_3,3.81999778684e-07,0.00139450167106,1
1100,1,2_0_1_0-2_1_1_0,1.38212391967e-05,0.0255718464949,1
1100,1,2_0_1_3-2_1_1_3,0.000344921907986,0.108706683074,1
1100,1,2_0_0_0-2_1_0_0,8.12104529832e-05,0.000688578710768,1
1100,1,2_0_0_2-2_1_0_2,2.8589806708e-07,0.000102191637952,1
1100,1,2_0_0_1-2_1_0_1,0.0022444382464,0.0136762163603,-1
1100,1,2_0_1_1-2_1_1_1,7.38961488197e-05,6.42195693219e-05,1
1100,1,2_0_1_2-2_1_1_2,2.82754318091e-10,3.78181110231e-06,1
1100,1,2_0_0_3-2_1_0_3,5.27109897162e-07,0.00211366946837,1
1400,1,2_0_1_0-2_1_1_0,1.68997619987e-05,0.0032131808246,1
1400,1,2_0_1_3-2_1_1_3,2.22900564472e-05,0.00326659562433,1
1400,1,2_0_0_0-2_1_0_0,0.000849052599783,0.0142603064254,1
1400,1,2_0_0_2-2_1_0_2,0.000316666917133,0.153901712684,1
1400,1,2_0_0_1-2_1_0_1,0.000508444711731,0.0527883918218,1
1400,1,2_0_1_1-2_1_1_1,0.00307194754288,0.00344227543763,-1
1400,1,2_0_1_2-2_1_1_2,4.91311202214e-05,0.00318874583431,1
1400,1,2_0_0_3-2_1_0_3,2.44356934251e-07,0.000411767771407,1
1700,1,2_0_1_0-2_1_1_0,2.84441250014e-08,2.06790585531e-06,1
1700,1,2_0_1_3-2_1_1_3,1.45491592e-09,0.000341728621864,1
1700,1,2_0_0_0-2_1_0_0,0.000100290048467,0.0528160788232,1
1700,1,2_0_0_2-2_1_0_2,1.18085981846e-05,0.0248248759103,1
1700,1,2_0_0_1-2_1_0_1,1.1384892539e-09,1.18940464184e-06,1
1700,1,2_0_1_1-2_1_1_1,1.74341767269e-06,0.00119931551532,1
1700,1,2_0_1_2-2_1_1_2,1.43931885878e-06,7.2792135738e-06,1
1700,1,2_0_0_3-2_1_0_3,2.98770351034e-11,7.29679059446e-07,1
2000,1,2_0_1_0-2_1_1_0,3.182366622e-09,9.29150704541e-05,1
2000,1,2_0_1_3-2_1_1_3,5.4371921015e-15,1.69163917412e-09,1
2000,1,2_0_0_0-2_1_0_0,2.44239853757e-13,1.11412704365e-05,1
2000,1,2_0_0_2-2_1_0_2,6.69494750272e-07,0.0191514554754,1
