#flows,epsilon,is_correlated,#correlated_detect,#non-uniform_detect,#all_cases
275,0.01,0,0,13,14
275,0.01,0,0,13,14
275,0.01,0,0,14,14
275,0.01,0,0,14,14
275,0.01,0,0,14,14
275,0.01,0,0,14,14
275,0.01,0,0,14,14
275,0.01,0,0,13,14
275,0.01,0,1,13,14
275,0.01,0,0,14,14
300,0.01,0,1,13,14
300,0.01,0,0,14,14
300,0.01,0,0,14,14
300,0.01,0,0,14,14
300,0.01,0,0,14,14
300,0.01,0,0,14,14
300,0.01,0,1,13,14
300,0.01,0,0,14,14
300,0.01,0,0,14,14
300,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,1,13,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
325,0.01,0,0,14,14
350,0.01,0,0,14,14
350,0.01,0,1,12,14
350,0.01,0,1,13,14
350,0.01,0,0,14,14
350,0.01,0,1,13,14
350,0.01,0,0,14,14
350,0.01,0,0,14,14
350,0.01,0,0,14,14
350,0.01,0,0,14,14
350,0.01,0,1,13,14
375,0.01,0,0,14,14
375,0.01,0,0,13,14
375,0.01,0,0,14,14
375,0.01,0,2,11,14
375,0.01,0,0,14,14
375,0.01,0,0,14,14
375,0.01,0,0,14,14
375,0.01,0,1,12,14
375,0.01,0,1,13,14
375,0.01,0,1,13,14
400,0.01,0,0,14,14
400,0.01,0,0,14,14
400,0.01,0,0,14,14
400,0.01,0,1,13,14
400,0.01,0,0,14,14
400,0.01,0,1,13,14
400,0.01,0,0,14,14
400,0.01,0,0,13,14
400,0.01,0,0,14,14
400,0.01,0,0,14,14
425,0.01,0,0,13,14
425,0.01,0,0,14,14
425,0.01,0,0,14,14
425,0.01,0,0,14,14
425,0.01,0,0,14,14
425,0.01,0,1,13,14
425,0.01,0,0,14,14
425,0.01,0,0,14,14
425,0.01,0,0,14,14
425,0.01,0,2,12,14
450,0.01,0,0,14,14
450,0.01,0,0,13,14
450,0.01,0,0,14,14
450,0.01,0,1,13,14
450,0.01,0,0,13,14
450,0.01,0,0,14,14
450,0.01,0,0,14,14
450,0.01,0,0,14,14
450,0.01,0,0,14,14
450,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,1,13,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
475,0.01,0,0,14,14
500,0.01,0,0,14,14
500,0.01,0,0,14,14
500,0.01,0,1,12,14
500,0.01,0,0,14,14
500,0.01,0,0,14,14
500,0.01,0,0,14,14
500,0.01,0,1,13,14
500,0.01,0,0,14,14
500,0.01,0,0,14,14
500,0.01,0,0,13,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,14,14
525,0.01,0,0,13,14
525,0.01,0,0,13,14
550,0.01,0,0,14,14
550,0.01,0,0,14,14
550,0.01,0,0,13,14
550,0.01,0,1,13,14
550,0.01,0,0,13,14
550,0.01,0,0,14,14
550,0.01,0,0,14,14
550,0.01,0,0,14,14
550,0.01,0,0,14,14
550,0.01,0,0,13,14
575,0.01,0,0,14,14
575,0.01,0,0,13,14
575,0.01,0,0,14,14
575,0.01,0,0,13,14
575,0.01,0,0,13,14
575,0.01,0,0,14,14
575,0.01,0,0,14,14
575,0.01,0,0,14,14
575,0.01,0,0,14,14
575,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,13,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
625,0.01,0,0,14,14
50,0.01,1,0,14,14
50,0.01,1,0,14,14
50,0.01,1,2,12,14
50,0.01,1,0,14,14
50,0.01,1,0,14,14
50,0.01,1,0,14,14
50,0.01,1,0,14,14
50,0.01,1,0,14,14
50,0.01,1,1,13,14
50,0.01,1,1,12,14
75,0.01,1,1,13,14
75,0.01,1,2,12,14
75,0.01,1,2,12,14
75,0.01,1,2,12,14
75,0.01,1,4,10,14
75,0.01,1,1,13,14
75,0.01,1,2,12,14
75,0.01,1,1,13,14
75,0.01,1,1,13,14
75,0.01,1,2,12,14
100,0.01,1,0,14,14
100,0.01,1,1,13,14
100,0.01,1,0,14,14
100,0.01,1,1,13,14
100,0.01,1,2,12,14
100,0.01,1,1,13,14
100,0.01,1,0,14,14
100,0.01,1,1,13,14
100,0.01,1,2,12,14
100,0.01,1,2,12,14
125,0.01,1,0,14,14
125,0.01,1,1,13,14
125,0.01,1,2,12,14
125,0.01,1,2,12,14
125,0.01,1,0,14,14
125,0.01,1,1,13,14
125,0.01,1,3,11,14
125,0.01,1,2,12,14
125,0.01,1,0,14,14
125,0.01,1,0,14,14
150,0.01,1,3,11,14
150,0.01,1,3,11,14
150,0.01,1,2,12,14
150,0.01,1,1,13,14
150,0.01,1,1,13,14
150,0.01,1,3,11,14
150,0.01,1,0,14,14
150,0.01,1,3,11,14
150,0.01,1,1,13,14
150,0.01,1,3,11,14
175,0.01,1,2,12,14
175,0.01,1,2,12,14
175,0.01,1,1,13,14
175,0.01,1,2,12,14
175,0.01,1,2,12,14
175,0.01,1,0,14,14
175,0.01,1,1,13,14
175,0.01,1,1,13,14
175,0.01,1,4,10,14
175,0.01,1,1,13,14
200,0.01,1,6,8,14
200,0.01,1,5,9,14
200,0.01,1,4,10,14
200,0.01,1,4,10,14
200,0.01,1,2,12,14
