#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
50,0.513176679611,0.005,0.01,1,2_0_1_0-2_1_1_0,0.233598207883,0.467504266725,-1,1
50,0.513176679611,0.005,0.01,1,2_0_1_3-2_1_1_3,0.00296148833647,2.54178135959e-08,1,1
50,0.513176679611,0.005,0.01,1,2_0_0_0-2_1_0_0,0.000618061306574,0.229834154324,1,1
50,0.513176679611,0.005,0.01,1,2_0_0_2-2_1_0_2,0.0730770643368,4.57794509127e-05,0,1
50,0.513176679611,0.005,0.01,1,2_0_0_1-2_1_0_1,0.0131553877032,0.385555552361,-1,1
50,0.513176679611,0.005,0.01,1,2_0_1_1-2_1_1_1,0.11668954908,0.00464303515578,0,1
50,0.513176679611,0.005,0.01,1,2_0_1_2-2_1_1_2,5.1489777843e-05,1.07904489027e-05,1,1
50,0.513176679611,0.005,0.01,1,2_0_0_3-2_1_0_3,0.00502425818725,6.23053363159e-07,1,1
50,0.567007541656,0.005,0.01,0,2_0_1_0-2_1_1_0,0.548266618634,0.0347399634999,-1,0
50,0.567007541656,0.005,0.01,0,2_0_1_3-2_1_1_3,0.734241178475,1.36062433401e-05,0,0
50,0.567007541656,0.005,0.01,0,2_0_0_0-2_1_0_0,0.567881141837,2.27238129959e-08,0,0
50,0.567007541656,0.005,0.01,0,2_0_0_2-2_1_0_2,0.821839002801,2.24446603165e-12,0,0
50,0.567007541656,0.005,0.01,0,2_0_0_1-2_1_0_1,0.233598207883,2.07567645085e-08,0,0
50,0.567007541656,0.005,0.01,0,2_0_1_1-2_1_1_1,0.31381948628,2.27861276831e-06,0,0
50,0.567007541656,0.005,0.01,0,2_0_1_2-2_1_1_2,0.627729429802,0.0438368921241,-1,0
50,0.567007541656,0.005,0.01,0,2_0_0_3-2_1_0_3,0.851997995315,0.466922484358,-1,0
50,0.555067539215,0.005,0.01,-1,2_0_1_0-2_1_1_0,0.163849200104,0.111382422627,-1,-1
50,0.555067539215,0.005,0.01,-1,2_0_1_3-2_1_1_3,0.161095717671,0.150675656545,-1,-1
50,0.555067539215,0.005,0.01,-1,2_0_0_0-2_1_0_0,0.161095717671,0.120637143809,-1,-1
50,0.555067539215,0.005,0.01,-1,2_0_0_2-2_1_0_2,0.00775137090712,0.0711226638321,1,-1
50,0.555067539215,0.005,0.01,-1,2_0_0_1-2_1_0_1,0.693733886081,0.33301992685,-1,-1
50,0.555067539215,0.005,0.01,-1,2_0_1_1-2_1_1_1,0.525839619627,0.198582510389,-1,-1
50,0.555067539215,0.005,0.01,-1,2_0_1_2-2_1_1_2,0.136363736349,0.0891374400058,-1,-1
50,0.555067539215,0.005,0.01,-1,2_0_0_3-2_1_0_3,0.286228524366,0.387976583125,-1,-1
100,1.02904367447,0.005,0.01,1,2_0_1_0-2_1_1_0,0.011795012832,0.134406037979,-1,1
100,1.02904367447,0.005,0.01,1,2_0_1_3-2_1_1_3,0.00187531670372,2.2926318377e-08,1,1
100,1.02904367447,0.005,0.01,1,2_0_0_0-2_1_0_0,2.52431703322e-05,0.294952169689,1,1
100,1.02904367447,0.005,0.01,1,2_0_0_2-2_1_0_2,0.0623368244169,0.0495717276338,-1,1
100,1.02904367447,0.005,0.01,1,2_0_0_1-2_1_0_1,0.000146891990299,1.76815888018e-07,1,1
100,1.02904367447,0.005,0.01,1,2_0_1_1-2_1_1_1,2.48920611114e-05,0.0022654517603,1,1
100,1.02904367447,0.005,0.01,1,2_0_1_2-2_1_1_2,4.70191206471e-06,0.280315027306,1,1
100,1.02904367447,0.005,0.01,1,2_0_0_3-2_1_0_3,3.40354085659e-06,0.00427657900323,1,1
100,0.903306245804,0.005,0.01,0,2_0_1_0-2_1_1_0,0.629004059979,3.87309670296e-08,0,0
100,0.903306245804,0.005,0.01,0,2_0_1_3-2_1_1_3,0.774493047431,1.89113083933e-08,0,0
100,0.903306245804,0.005,0.01,0,2_0_0_0-2_1_0_0,0.187254161343,1.95249305619e-11,0,0
100,0.903306245804,0.005,0.01,0,2_0_0_2-2_1_0_2,0.629004059979,0.395220653368,-1,0
100,0.903306245804,0.005,0.01,0,2_0_0_1-2_1_0_1,0.736653035923,0.441409972607,-1,0
100,0.903306245804,0.005,0.01,0,2_0_1_1-2_1_1_1,0.747249369361,3.50764857251e-08,0,0
100,0.903306245804,0.005,0.01,0,2_0_1_2-2_1_1_2,0.330399336573,1.10302456096e-06,0,0
100,0.903306245804,0.005,0.01,0,2_0_0_3-2_1_0_3,0.606023397068,1.55633670986e-07,0,0
100,1.16049051285,0.005,0.01,-1,2_0_1_0-2_1_1_0,0.435508144792,0.410680625116,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_1_3-2_1_1_3,0.27650730557,0.256328741816,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_0_0-2_1_0_0,0.350680127858,0.383693289503,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_0_2-2_1_0_2,0.374102034755,0.214841713852,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_0_1-2_1_0_1,0.563612540708,0.646218911986,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_1_1-2_1_1_1,0.485907000321,0.232112391253,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_1_2-2_1_1_2,0.435508144792,0.603836892884,-1,-1
100,1.16049051285,0.005,0.01,-1,2_0_0_3-2_1_0_3,0.0584396079059,0.13367650458,-1,-1
150,1.57603907585,0.005,0.01,1,2_0_1_0-2_1_1_0,1.28398100046e-06,8.96637702893e-11,1,1
150,1.57603907585,0.005,0.01,1,2_0_1_3-2_1_1_3,0.00435228247479,0.242034236061,1,1
150,1.57603907585,0.005,0.01,1,2_0_0_0-2_1_0_0,1.28398100046e-06,0.00468855999495,1,1
150,1.57603907585,0.005,0.01,1,2_0_0_2-2_1_0_2,3.28900490671e-07,0.00300997989836,1,1
150,1.57603907585,0.005,0.01,1,2_0_0_1-2_1_0_1,1.29591460438e-05,3.50161869247e-11,1,1
150,1.57603907585,0.005,0.01,1,2_0_1_1-2_1_1_1,1.95191372528e-07,0.357018335242,1,1
150,1.57603907585,0.005,0.01,1,2_0_1_2-2_1_1_2,4.9727040098e-06,0.403080971784,1,1
150,1.57603907585,0.005,0.01,1,2_0_0_3-2_1_0_3,2.12056819331e-05,0.007864079559,1,1
150,1.05608057976,0.005,0.01,0,2_0_1_0-2_1_1_0,0.640591388151,3.07410473626e-17,0,0
150,1.05608057976,0.005,0.01,0,2_0_1_3-2_1_1_3,0.716354095903,1.91061178335e-12,0,0
150,1.05608057976,0.005,0.01,0,2_0_0_0-2_1_0_0,0.272644252186,4.02391031752e-19,0,0
150,1.05608057976,0.005,0.01,0,2_0_0_2-2_1_0_2,0.135641039022,2.91221750952e-14,0,0
150,1.05608057976,0.005,0.01,0,2_0_0_1-2_1_0_1,0.183889485932,9.49547772725e-11,0,0
