#flows,is_correlated,key,count_chern,byte_chern,class
1500,1,s4-s5,0.0200870922605,0.191530335519,-1
1500,1,s3-s6,0.0013051576535,0.00795956344413,-1
1500,1,s5-s6,0.0250783809098,0.223438363442,-1
1500,1,s3-s4,0.00601365708906,0.136106353142,-1
2000,1,s4-s5,0.0278611948794,0.0422351360321,-1
2000,1,s3-s6,0.00963559344357,0.14369926398,-1
2000,1,s5-s6,0.000190304382332,0.000574363901397,1
2000,1,s3-s4,0.0466851099719,0.0442449843049,-1
2500,1,s4-s5,0.00219518794249,0.0630886833032,-1
2500,1,s3-s6,5.1951364152e-06,0.00628275215913,1
2500,1,s5-s6,8.88568275043e-06,2.65636260909e-05,1
2500,1,s3-s4,3.05968938806e-05,0.0157683571049,1
3000,1,s4-s5,0.00201311433667,0.0846314155335,-1
3000,1,s3-s6,2.15779239596e-09,0.000101533228665,1
3000,1,s5-s6,4.27607623972e-05,0.00104198854054,1
3000,1,s3-s4,1.30551410905e-08,0.0460766379089,1
3500,1,s4-s5,1.74784926242e-05,0.0513754248389,1
3500,1,s3-s6,4.49219352072e-05,0.0211374166583,1
3500,1,s5-s6,4.63370415295e-07,0.000119254420284,1
3500,1,s3-s4,6.77146972033e-08,3.21756561981e-05,1
4000,1,s4-s5,1.06062610663e-05,0.027756008728,1
4000,1,s3-s6,1.0527920929e-05,0.0979097932499,1
4000,1,s5-s6,1.06934955103e-07,0.000238913453136,1
4000,1,s3-s4,5.16783531131e-07,1.7600325609e-06,1
4500,1,s4-s5,7.90391016278e-06,0.00427869457484,1
4500,1,s3-s6,1.11441491128e-06,0.00234684926097,1
4500,1,s5-s6,4.32774582688e-08,7.06113952333e-06,1
4500,1,s3-s4,1.00328898546e-07,0.000348071309301,1
5000,1,s4-s5,7.06403662249e-08,0.00176371548743,1
5000,1,s3-s6,3.17170616603e-08,0.000199287276237,1
5000,1,s5-s6,5.18922425981e-08,0.00270863813775,1
5000,1,s3-s4,3.08371055958e-08,7.10883334387e-05,1
1500,0,s4-s5,0.198063462419,0.217907828225,-1
1500,0,s3-s6,0.338711337503,0.255615456966,-1
1500,0,s5-s6,0.747682060799,0.295562029175,-1
