#flows,epsilon,is_correlated,key,count_chern[0]
600,0.01,1,2_0_1_0-2_1_1_0,7.62939453125e-06,0.370380418231,0.511817123053,0.845821465941,0.978488754555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_0,2_0_0_0,2_1_0_0,2_0_1_1,2_0_0_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_1,3_0_0_0,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.01,1,2_0_1_3-2_1_1_3,1.90734863281e-06,0.76636463792,0.834907358928,0.894633741959,0.985813925669,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_3,2_0_0_3,2_0_1_2,2_0_0_2,2_1_0_3,3_0_1_2,3_0_1_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.01,1,2_0_0_0-2_1_0_0,1.19209289551e-07,0.163849200104,0.788331840259,0.953479779686,0.978488754555,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_0,2_0_0_1,2_0_1_0,2_1_1_0,2_0_1_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_1,3_0_0_0,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.01,1,2_0_0_2-2_1_0_2,0.000244140625,0.190657263848,0.370380418231,0.51391023579,0.962232129069,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_2,2_1_1_2,2_0_1_2,2_0_1_3,2_0_0_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_3,3_0_0_2,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.01,1,2_0_0_1-2_1_0_1,4.65661287308e-10,0.698816104481,0.76636463792,0.894633741959,0.976462892133,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_1,2_1_1_1,2_0_1_0,2_0_1_1,2_0_0_0,3_0_1_0,3_0_1_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.01,1,2_0_1_1-2_1_1_1,1.49011611938e-08,0.182961389063,0.408055002248,0.806524831202,0.976462892133,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_1,2_0_0_1,2_1_0_1,2_0_1_0,2_0_0_0,3_0_1_0,3_0_1_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.01,1,2_0_1_2-2_1_1_2,9.53674316406e-07,0.76636463792,0.845821465941,0.882207868187,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_2,2_0_1_3,2_0_0_2,2_0_0_3,2_1_0_2,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_7,1_0_1_4,1_0_1_5,3_0_0_2,1_0_0_4,3_0_0_3,1_0_0_5
600,0.01,1,2_0_0_3-2_1_0_3,9.31322574615e-10,0.51391023579,0.675419346525,0.705186060147,0.955503012118,0.981647737327,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_3,2_0_1_3,2_1_1_3,2_0_0_2,1_0_1_5,2_0_1_2,3_0_1_2,3_0_1_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4
600,0.05,1,2_0_1_0-2_1_1_0,3.81469726562e-06,0.0843222848996,0.225727206796,0.372778697097,0.474127011366,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_0,2_1_0_0,2_0_0_0,2_0_0_1,2_0_1_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_1,3_0_0_0,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_1_3-2_1_1_3,4.76837158203e-07,0.136363736349,0.446899946829,0.904686017997,0.974015606426,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_3,2_0_0_2,2_1_0_3,2_0_1_2,2_0_0_3,3_0_1_2,3_0_1_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_0_0-2_1_0_0,4.76837158203e-07,0.267040675672,0.436643176802,0.617601418733,0.982903042702,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_0,2_0_0_1,2_0_1_1,2_1_1_0,2_0_1_0,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_1,3_0_0_0,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_0_2-2_1_0_2,7.62939453125e-06,0.161095717671,0.267040675672,0.904686017997,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_2,2_1_1_2,2_0_1_2,2_0_0_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_3,3_0_0_2,2_0_1_3,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_0_1-2_1_0_1,1.49011611938e-08,0.334310862005,0.436643176802,0.660789812877,0.715413952241,0.955503012118,0.980193442246,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_1,2_1_1_1,2_0_1_1,1_0_0_1,2_0_1_0,1_0_1_6,2_0_0_0,3_0_1_0,3_0_1_1,1_0_0_3,1_0_0_2,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_1_1-2_1_1_1,0.0001220703125,0.57819621411,0.821839002801,0.845821465941,0.879211911857,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_1,2_0_0_1,2_0_1_0,2_0_0_0,2_1_0_1,3_0_1_0,3_0_1_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_1_2-2_1_1_2,1.49011611938e-08,0.190657263848,0.31381948628,0.603298561199,0.806524831202,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_2,2_1_0_2,2_0_0_3,2_0_0_2,2_0_1_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_3,3_0_0_2,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
600,0.05,1,2_0_0_3-2_1_0_3,5.96046447754e-08,0.30443634614,0.372778697097,0.668505756766,0.912986006158,0.953479779686,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_0_3,2_0_0_2,1_0_1_6,2_0_1_3,2_0_1_2,2_1_1_3,3_0_1_2,3_0_1_3,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_7,1_0_1_4,1_0_1_5
600,0.09,1,2_0_1_0-2_1_1_0,7.45058059692e-09,0.474127011366,0.546585022801,0.962232129069,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2_0_1_0,2_0_0_1,2_1_0_0,2_0_0_0,2_0_1_1,1_0_0_3,1_0_0_2,1_0_0_1,1_0_0_0,1_0_0_7,1_0_0_6,1_0_0_5,1_0_0_4,3_0_0_1,3_0_0_0,1_0_1_2,1_0_1_3,1_0_1_0,1_0_1_1,1_0_1_6,1_0_1_7,1_0_1_4,1_0_1_5
