300,0.05,1,2_0_1_0-2_1_1_0,6.85252864846e-09,2.48361934521e-47,1,1
300,0.05,1,2_0_1_3-2_1_1_3,4.27317058761e-07,1.14942047618e-36,1,1
300,0.05,1,2_0_0_0-2_1_0_0,2.38831816809e-07,1.38002865525e-40,1,1
300,0.05,1,2_0_0_2-2_1_0_2,7.73850954735e-09,2.06292789402e-31,1,1
300,0.05,1,2_0_0_1-2_1_0_1,1.01403158576e-08,3.09827079386e-50,1,1
300,0.05,1,2_0_1_1-2_1_1_1,1.01403158576e-08,8.85935645784e-35,1,1
300,0.05,1,2_0_1_2-2_1_1_2,6.15798680601e-10,1.21765771554e-25,1,1
300,0.05,1,2_0_0_3-2_1_0_3,1.70991254432e-08,1.00942112898e-24,1,1
300,0.05,0,2_0_1_0-2_1_1_0,0.810078907379,2.8409511449e-60,0,0
300,0.05,0,2_0_1_3-2_1_1_3,0.519813493963,1.51897810112e-19,0,0
300,0.05,0,2_0_0_0-2_1_0_0,0.764624091686,2.302054735e-30,0,0
300,0.05,0,2_0_0_2-2_1_0_2,0.362530515235,5.17711875736e-37,0,0
300,0.05,0,2_0_0_1-2_1_0_1,0.0621169408096,7.74647539488e-43,0,0
300,0.05,0,2_0_1_1-2_1_1_1,0.666037097075,1.1790177256e-26,0,0
300,0.05,0,2_0_1_2-2_1_1_2,0.0289954139986,1.19443728475e-29,1,0
300,0.05,0,2_0_0_3-2_1_0_3,0.513163190717,7.67727141986e-27,0,0
300,0.05,1,2_0_1_0-2_1_1_0,5.68134157409e-12,7.62210096025e-33,1,1
300,0.05,1,2_0_1_3-2_1_1_3,5.51672196396e-08,5.3047392099e-46,1,1
300,0.05,1,2_0_0_0-2_1_0_0,2.900252829e-10,1.11023866537e-33,1,1
300,0.05,1,2_0_0_2-2_1_0_2,3.06974088575e-11,4.34887674476e-28,1,1
300,0.05,1,2_0_0_1-2_1_0_1,4.18451447841e-14,3.82262843468e-45,1,1
300,0.05,1,2_0_1_1-2_1_1_1,3.47015529775e-09,3.10133176088e-28,1,1
300,0.05,1,2_0_1_2-2_1_1_2,2.14440092121e-11,1.23207386562e-47,1,1
300,0.05,1,2_0_0_3-2_1_0_3,8.96271273472e-15,2.39317805645e-37,1,1
300,0.05,0,2_0_1_0-2_1_1_0,0.750189524833,2.84403070488e-41,0,0
300,0.05,0,2_0_1_3-2_1_1_3,0.281963374492,3.69727654116e-32,0,0
300,0.05,0,2_0_0_0-2_1_0_0,0.908970145441,4.89327220774e-35,0,0
300,0.05,0,2_0_0_2-2_1_0_2,0.666037097075,5.25535553383e-29,0,0
300,0.05,0,2_0_0_1-2_1_0_1,0.368303705794,4.19061516264e-29,0,0
300,0.05,0,2_0_1_1-2_1_1_1,0.323653642026,3.60921796732e-51,0,0
300,0.05,0,2_0_1_2-2_1_1_2,0.524320814388,2.21002444273e-26,0,0
300,0.05,0,2_0_0_3-2_1_0_3,0.425300663833,9.17744708446e-32,0,0
200,0.05,1,2_0_1_0-2_1_1_0,6.49552983388e-07,4.27023949476e-25,1,1
200,0.05,1,2_0_1_3-2_1_1_3,0.0018537137417,3.53657263067e-27,1,1
200,0.05,1,2_0_0_0-2_1_0_0,0.000162019183933,2.73009241527e-26,1,1
200,0.05,1,2_0_0_2-2_1_0_2,3.35199381012e-08,4.36722339e-33,1,1
200,0.05,1,2_0_0_1-2_1_0_1,0.00135796035461,2.04878321594e-45,1,1
200,0.05,1,2_0_1_1-2_1_1_1,8.1552055996e-05,3.30216878915e-31,1,1
200,0.05,1,2_0_1_2-2_1_1_2,2.60573649241e-08,8.1328422671e-21,1,1
200,0.05,1,2_0_0_3-2_1_0_3,4.61044019367e-11,1.50820891737e-19,1,1
200,0.05,0,2_0_1_0-2_1_1_0,0.674552499573,1.98734980639e-35,0,0
200,0.05,0,2_0_1_3-2_1_1_3,0.466260318844,7.2293704192e-43,0,0
200,0.05,0,2_0_0_0-2_1_0_0,0.215297835371,2.0095134806e-31,0,0
200,0.05,0,2_0_0_2-2_1_0_2,0.326935419294,1.13482729e-32,0,0
200,0.05,0,2_0_0_1-2_1_0_1,0.12261920328,1.68286847642e-34,0,0
200,0.05,0,2_0_1_1-2_1_1_1,0.85210740832,7.42218625585e-67,0,0
200,0.05,0,2_0_1_2-2_1_1_2,0.2166924241,1.2360568774e-31,0,0
200,0.05,0,2_0_0_3-2_1_0_3,0.85210740832,6.67667392168e-25,0,0
200,0.05,1,2_0_1_0-2_1_1_0,1.0221234228e-09,3.4076658598e-43,1,1
200,0.05,1,2_0_1_3-2_1_1_3,4.10038668989e-08,2.40878160328e-24,1,1
200,0.05,1,2_0_0_0-2_1_0_0,6.19614706376e-10,4.5414564213e-30,1,1
200,0.05,1,2_0_0_2-2_1_0_2,5.97645852364e-06,4.10891204343e-26,1,1
200,0.05,1,2_0_0_1-2_1_0_1,2.6937495363e-09,9.6059414923e-29,1,1
200,0.05,1,2_0_1_1-2_1_1_1,9.20178129562e-07,2.57990502528e-27,1,1
200,0.05,1,2_0_1_2-2_1_1_2,6.37217648419e-10,2.40358703317e-42,1,1
200,0.05,1,2_0_0_3-2_1_0_3,5.74887574344e-07,6.01553754253e-45,1,1
200,0.05,0,2_0_1_0-2_1_1_0,0.612380808996,1.32882212468e-39,0,0
200,0.05,0,2_0_1_3-2_1_1_3,0.0547989842471,3.38883763857e-24,0,0
200,0.05,0,2_0_0_0-2_1_0_0,0.697525426882,9.15130487696e-39,0,0
200,0.05,0,2_0_0_2-2_1_0_2,0.0220125989306,4.32161333332e-28,1,0
200,0.05,0,2_0_0_1-2_1_0_1,0.835179876962,8.71725251383e-39,0,0
200,0.05,0,2_0_1_1-2_1_1_1,0.366619983672,5.64195247806e-29,0,0
200,0.05,0,2_0_1_2-2_1_1_2,0.444370298552,3.28239354359e-33,0,0
200,0.05,0,2_0_0_3-2_1_0_3,0.697525426882,1.39835450544e-27,0,0
200,0.05,1,2_0_1_0-2_1_1_0,1.72764867617e-07,3.55346638952e-33,1,1
200,0.05,1,2_0_1_3-2_1_1_3,8.55824687427e-14,2.52037332873e-47,1,1
200,0.05,1,2_0_0_0-2_1_0_0,6.7229957442e-05,1.75950961559e-32,1,1
200,0.05,1,2_0_0_2-2_1_0_2,0.000185407734143,2.61827941691e-28,1,1
200,0.05,1,2_0_0_1-2_1_0_1,0.0220125989306,8.9228581187e-40,1,1
200,0.05,1,2_0_1_1-2_1_1_1,3.5731516725e-05,4.02344482679e-32,1,1
200,0.05,1,2_0_1_2-2_1_1_2,8.02362323567e-08,1.3254360753e-28,1,1
200,0.05,1,2_0_0_3-2_1_0_3,6.37217648419e-10,1.0617648794e-29,1,1
200,0.05,0,2_0_1_0-2_1_1_0,0.035845640021,1.75093789349e-24,1,0
200,0.05,0,2_0_1_3-2_1_1_3,0.453085673712,2.21117843052e-32,0,0
200,0.05,0,2_0_0_0-2_1_0_0,0.183637304144,9.63178393437e-37,0,0
200,0.05,0,2_0_0_2-2_1_0_2,0.0188188062514,2.27886162258e-30,1,0
200,0.05,0,2_0_0_1-2_1_0_1,0.0547989842471,3.18309412093e-24,0,0
200,0.05,0,2_0_1_1-2_1_1_1,0.526931657871,3.94348759659e-26,0,0
200,0.05,0,2_0_1_2-2_1_1_2,0.251008920854,3.83441591144e-37,0,0
200,0.05,0,2_0_0_3-2_1_0_3,0.868903321975,4.63346747052e-28,0,0
