#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
300,0.0001,1,2_0_1_0-2_1_1_0,3.67311191744e-07,8.26653248901e-17,1,1
300,0.0001,1,2_0_1_3-2_1_1_3,0.000111785539326,3.08624743597e-08,1,1
300,0.0001,1,2_0_0_0-2_1_0_0,5.26114793337e-07,6.44124863698e-10,1,1
300,0.0001,1,2_0_0_2-2_1_0_2,7.07218627753e-08,5.52489194243e-10,1,1
300,0.0001,1,2_0_0_1-2_1_0_1,3.65466881736e-10,9.16484340857e-28,1,1
300,0.0001,1,2_0_1_1-2_1_1_1,3.58990423618e-11,1.13235880577e-12,1,1
300,0.0001,1,2_0_1_2-2_1_1_2,9.83736388939e-08,1.34135203581e-06,1,1
300,0.0001,1,2_0_0_3-2_1_0_3,2.59316381974e-14,7.29113405843e-08,1,1
300,0.0001,0,2_0_1_0-2_1_1_0,0.0152043399246,2.84639758915e-19,0,0
300,0.0001,0,2_0_1_3-2_1_1_3,0.0392291351454,3.73051164972e-06,0,0
300,0.0001,0,2_0_0_0-2_1_0_0,0.222570793732,4.94825101486e-15,0,0
300,0.0001,0,2_0_0_2-2_1_0_2,0.805476194072,2.28667884042e-06,0,0
300,0.0001,0,2_0_0_1-2_1_0_1,0.513163190717,4.04244918912e-09,0,0
300,0.0001,0,2_0_1_1-2_1_1_1,0.767314325276,9.88660199074e-07,0,0
300,0.0001,0,2_0_1_2-2_1_1_2,0.478797956783,4.10671397943e-13,0,0
300,0.0001,0,2_0_0_3-2_1_0_3,0.513163190717,4.73052669426e-13,0,0
300,0.0001,0,2_0_1_0-2_1_1_0,0.846455587697,0.558259584732,-1,-1
300,0.0001,0,2_0_1_3-2_1_1_3,0.820688852403,0.461636055544,-1,-1
300,0.0001,0,2_0_0_0-2_1_0_0,0.630025673767,0.668633436267,-1,-1
300,0.0001,0,2_0_0_2-2_1_0_2,0.382499998184,0.304806294119,-1,-1
300,0.0001,0,2_0_0_1-2_1_0_1,0.777490408694,0.544236715414,-1,-1
300,0.0001,0,2_0_1_1-2_1_1_1,0.721238548939,0.198696833628,-1,-1
300,0.0001,0,2_0_1_2-2_1_1_2,0.139085084898,0.190114120969,-1,-1
300,0.0001,0,2_0_0_3-2_1_0_3,0.721238548939,0.571965915247,-1,-1
300,0.0005,1,2_0_1_0-2_1_1_0,9.13986061829e-10,4.67536605979e-12,1,1
300,0.0005,1,2_0_1_3-2_1_1_3,1.12326284444e-10,2.35711968247e-09,1,1
300,0.0005,1,2_0_0_0-2_1_0_0,6.07396582643e-10,1.79004017417e-14,1,1
300,0.0005,1,2_0_0_2-2_1_0_2,2.49206189624e-08,4.56022304545e-12,1,1
300,0.0005,1,2_0_0_1-2_1_0_1,3.27618401727e-08,8.84172002626e-14,1,1
300,0.0005,1,2_0_1_1-2_1_1_1,9.31800186016e-11,1.73495604195e-07,1,1
300,0.0005,1,2_0_1_2-2_1_1_2,2.17903768149e-12,3.98775033539e-08,1,1
300,0.0005,1,2_0_0_3-2_1_0_3,2.40059061567e-09,3.16147847075e-09,1,1
300,0.0005,0,2_0_1_0-2_1_1_0,0.444183771196,1.86123310693e-12,0,0
300,0.0005,0,2_0_1_3-2_1_1_3,0.446020109779,2.53868527997e-12,0,0
300,0.0005,0,2_0_0_0-2_1_0_0,0.257819734014,7.4421125815e-09,0,0
300,0.0005,0,2_0_0_2-2_1_0_2,0.898813865384,8.83743154143e-07,0,0
300,0.0005,0,2_0_0_1-2_1_0_1,0.893573772508,1.87510068873e-10,0,0
300,0.0005,0,2_0_1_1-2_1_1_1,0.84642835983,2.44927782542e-08,0,0
300,0.0005,0,2_0_1_2-2_1_1_2,0.513163190717,5.38136841943e-07,0,0
300,0.0005,0,2_0_0_3-2_1_0_3,0.840439498112,3.22752637417e-21,0,0
300,0.0005,0,2_0_1_0-2_1_1_0,0.180880654657,0.419112424135,-1,-1
300,0.0005,0,2_0_1_3-2_1_1_3,0.348416573676,0.0722092532869,-1,-1
300,0.0005,0,2_0_0_0-2_1_0_0,0.0606797678817,0.234770010155,-1,-1
300,0.0005,0,2_0_0_2-2_1_0_2,0.505790994285,0.386636783377,-1,-1
300,0.0005,0,2_0_0_1-2_1_0_1,0.798139827421,0.0039973519605,-1,-1
300,0.0005,0,2_0_1_1-2_1_1_1,0.145030313729,0.347894674515,-1,-1
300,0.0005,0,2_0_1_2-2_1_1_2,0.318567751241,0.641510926215,-1,-1
300,0.0005,0,2_0_0_3-2_1_0_3,0.836181143424,0.510137488174,-1,-1
300,0.001,1,2_0_1_0-2_1_1_0,2.21329189919e-06,1.10913559547e-18,1,1
300,0.001,1,2_0_1_3-2_1_1_3,2.53695029525e-18,1.31535129541e-11,1,1
300,0.001,1,2_0_0_0-2_1_0_0,7.76153031095e-07,1.27615639801e-20,1,1
300,0.001,1,2_0_0_2-2_1_0_2,6.6801383201e-11,4.38320753704e-09,1,1
300,0.001,1,2_0_0_1-2_1_0_1,6.15798680601e-10,2.77590912514e-25,1,1
300,0.001,1,2_0_1_1-2_1_1_1,1.82223300568e-09,1.88684979396e-13,1,1
300,0.001,1,2_0_1_2-2_1_1_2,2.63584480487e-05,2.71254834855e-14,1,1
300,0.001,1,2_0_0_3-2_1_0_3,8.96271273472e-15,4.51267997841e-07,1,1
300,0.001,0,2_0_1_0-2_1_1_0,0.5825592002,1.65530547931e-09,0,0
300,0.001,0,2_0_1_3-2_1_1_3,0.513163190717,7.07170355147e-11,0,0
300,0.001,0,2_0_0_0-2_1_0_0,0.219302688883,5.02650246219e-12,0,0
300,0.001,0,2_0_0_2-2_1_0_2,0.769944115679,3.32361703175e-30,0,0
300,0.001,0,2_0_0_1-2_1_0_1,0.786577486249,1.54341699703e-11,0,0
300,0.001,0,2_0_1_1-2_1_1_1,0.311159343581,3.10347480711e-08,0,0
300,0.001,0,2_0_1_2-2_1_1_2,0.176342197104,2.12968310253e-17,0,0
300,0.001,0,2_0_0_3-2_1_0_3,0.721238548939,5.36073740499e-20,0,0
300,0.001,0,2_0_1_0-2_1_1_0,0.235572643218,0.300069912947,-1,-1
300,0.001,0,2_0_1_3-2_1_1_3,0.485844664839,0.260007034719,-1,-1
300,0.001,0,2_0_0_0-2_1_0_0,0.0152043399246,0.359396962201,-1,-1
300,0.001,0,2_0_0_2-2_1_0_2,0.270206068506,0.58079887319,-1,-1
300,0.001,0,2_0_0_1-2_1_0_1,0.474134944584,0.24989341208,-1,-1
300,0.001,0,2_0_1_1-2_1_1_1,0.0895333647674,0.428637086334,-1,-1
300,0.001,0,2_0_1_2-2_1_1_2,0.2900438078,0.419175445719,-1,-1
300,0.001,0,2_0_0_3-2_1_0_3,0.846455587697,0.370056272581,-1,-1
300,0.005,1,2_0_1_0-2_1_1_0,5.03750304189e-06,1.53138391465e-17,1,1
300,0.005,1,2_0_1_3-2_1_1_3,4.81896285522e-08,3.21950212036e-10,1,1
300,0.005,1,2_0_0_0-2_1_0_0,7.69048867677e-09,4.67860844296e-11,1,1
300,0.005,1,2_0_0_2-2_1_0_2,1.56430740243e-07,1.01644890781e-09,1,1
300,0.005,1,2_0_0_1-2_1_0_1,4.20333968612e-08,2.547207642e-36,1,1
300,0.005,1,2_0_1_1-2_1_1_1,3.7120980506e-06,1.98983316791e-18,1,1
300,0.005,1,2_0_1_2-2_1_1_2,1.98578946599e-06,3.76854631634e-06,1,1
300,0.005,1,2_0_0_3-2_1_0_3,1.07064474959e-11,2.99535071016e-06,1,1
300,0.005,0,2_0_1_0-2_1_1_0,0.291903191403,1.09977463657e-10,0,0
300,0.005,0,2_0_1_3-2_1_1_3,0.652548920426,1.71718871876e-11,0,0
300,0.005,0,2_0_0_0-2_1_0_0,0.449605764052,1.03643646241e-09,0,0
300,0.005,0,2_0_0_2-2_1_0_2,0.270206068506,2.74755375314e-09,0,0
300,0.005,0,2_0_0_1-2_1_0_1,0.753215386781,2.47009049005e-08,0,0
300,0.005,0,2_0_1_1-2_1_1_1,0.844482547368,1.29845677402e-09,0,0
300,0.005,0,2_0_1_2-2_1_1_2,0.786577486249,7.48011983762e-08,0,0
300,0.005,0,2_0_0_3-2_1_0_3,0.446020109779,3.67111085412e-09,0,0
300,0.005,0,2_0_1_0-2_1_1_0,0.428413234288,0.347760746205,-1,-1
300,0.005,0,2_0_1_3-2_1_1_3,0.0850959936704,0.730877929039,-1,-1
300,0.005,0,2_0_0_0-2_1_0_0,0.77989759194,0.51455438415,-1,-1
300,0.005,0,2_0_0_2-2_1_0_2,0.114725370153,0.538474935019,-1,-1
300,0.005,0,2_0_0_1-2_1_0_1,0.4203962941,0.510301611551,-1,-1
300,0.005,0,2_0_1_1-2_1_1_1,0.91951550795,0.719276536428,-1,-1
300,0.005,0,2_0_1_2-2_1_1_2,0.446020109779,0.688237242378,-1,-1
300,0.005,0,2_0_0_3-2_1_0_3,0.803090481321,0.504556385529,-1,-1
300,0.01,1,2_0_1_0-2_1_1_0,2.29739165604e-07,1.69070440852e-22,1,1
300,0.01,1,2_0_1_3-2_1_1_3,2.4264633977e-14,3.37604255838e-17,1,1
300,0.01,1,2_0_0_0-2_1_0_0,3.29884615138e-10,2.59444712774e-10,1,1
300,0.01,1,2_0_0_2-2_1_0_2,2.60492594043e-14,1.53706093572e-16,1,1
300,0.01,1,2_0_0_1-2_1_0_1,2.86245980891e-08,4.32403841541e-14,1,1
300,0.01,1,2_0_1_1-2_1_1_1,7.58491285684e-10,1.22435735924e-09,1,1
300,0.01,1,2_0_1_2-2_1_1_2,1.31699206455e-07,2.5141335683e-06,1,1
300,0.01,1,2_0_0_3-2_1_0_3,2.20179568588e-07,4.60074469451e-08,1,1
300,0.01,0,2_0_1_0-2_1_1_0,0.857153841443,2.53307784328e-13,0,0
300,0.01,0,2_0_1_3-2_1_1_3,0.971742755029,1.13190788783e-08,0,0
300,0.01,0,2_0_0_0-2_1_0_0,0.392925143692,5.2310369929e-13,0,0
300,0.01,0,2_0_0_2-2_1_0_2,0.652548920426,1.66771786475e-18,0,0
300,0.01,0,2_0_0_1-2_1_0_1,0.644412013773,6.93864222201e-07,0,0
300,0.01,0,2_0_1_1-2_1_1_1,0.114725370153,1.32214959838e-10,0,0
300,0.01,0,2_0_1_2-2_1_1_2,0.750189524833,2.99114090444e-06,0,0
300,0.01,0,2_0_0_3-2_1_0_3,0.323653642026,3.70654487498e-17,0,0
300,0.01,0,2_0_1_0-2_1_1_0,0.0289954139986,0.0736975349256,-1,-1
300,0.01,0,2_0_1_3-2_1_1_3,0.382499998184,0.0381611569797,-1,-1
300,0.01,0,2_0_0_0-2_1_0_0,0.333767980648,0.478916587563,-1,-1
300,0.01,0,2_0_0_2-2_1_0_2,0.679997460827,0.130528457404,-1,-1
300,0.01,0,2_0_0_1-2_1_0_1,0.27181448906,0.152317536053,-1,-1
300,0.01,0,2_0_1_1-2_1_1_1,0.446020109779,0.620729369475,-1,-1
300,0.01,0,2_0_1_2-2_1_1_2,0.750189524833,0.689851509844,-1,-1
300,0.01,0,2_0_0_3-2_1_0_3,0.898813865384,0.654451749768,-1,-1
300,0.05,1,2_0_1_0-2_1_1_0,8.38411114983e-16,4.37937505166e-23,1,1
300,0.05,1,2_0_1_3-2_1_1_3,1.21199895152e-12,1.43391561669e-11,1,1
300,0.05,1,2_0_0_0-2_1_0_0,9.83736388939e-08,6.50254648528e-17,1,1
300,0.05,1,2_0_0_2-2_1_0_2,1.13648342909e-07,4.19540593e-11,1,1
300,0.05,1,2_0_0_1-2_1_0_1,8.49529642936e-06,2.96530080407e-20,1,1
300,0.05,1,2_0_1_1-2_1_1_1,6.61902291852e-14,4.91809771479e-08,1,1
300,0.05,1,2_0_1_2-2_1_1_2,1.42375097052e-09,2.10028663016e-10,1,1
300,0.05,1,2_0_0_3-2_1_0_3,4.02813722086e-10,8.25143117094e-11,1,1
300,0.05,0,2_0_1_0-2_1_1_0,0.222570793732,4.20383547513e-11,0,0
300,0.05,0,2_0_1_3-2_1_1_3,0.180880654657,1.23224803089e-10,0,0
300,0.05,0,2_0_0_0-2_1_0_0,0.652548920426,3.22161465232e-08,0,0
300,0.05,0,2_0_0_2-2_1_0_2,0.761871322316,7.48019808239e-14,0,0
300,0.05,0,2_0_0_1-2_1_0_1,0.180880654657,2.81558420194e-09,0,0
300,0.05,0,2_0_1_1-2_1_1_1,0.00520856350226,3.44155113576e-08,1,0
300,0.05,0,2_0_1_2-2_1_1_2,0.338711337503,4.77763447168e-10,0,0
300,0.05,0,2_0_0_3-2_1_0_3,0.276488330713,1.17378801823e-11,0,0
300,0.05,0,2_0_1_0-2_1_1_0,0.276915076146,0.32118150301,-1,-1
300,0.05,0,2_0_1_3-2_1_1_3,0.533097412937,0.282148403378,-1,-1
300,0.05,0,2_0_0_0-2_1_0_0,0.108711597597,0.350204648635,-1,-1
300,0.05,0,2_0_0_2-2_1_0_2,0.114725370153,0.0023831116956,0,-1
300,0.05,0,2_0_0_1-2_1_0_1,0.0652873674492,0.665126156916,-1,-1
300,0.05,0,2_0_1_1-2_1_1_1,0.221985292048,0.43906515141,-1,-1
300,0.05,0,2_0_1_2-2_1_1_2,0.323653642026,0.449135804985,-1,-1
300,0.05,0,2_0_0_3-2_1_0_3,0.709826981907,0.191664525555,-1,-1
300,0.1,1,2_0_1_0-2_1_1_0,5.8112593442e-14,9.73954374856e-16,1,1
300,0.1,1,2_0_1_3-2_1_1_3,1.15165522244e-08,2.21360407448e-27,1,1
300,0.1,1,2_0_0_0-2_1_0_0,6.73338163088e-14,3.19673874836e-19,1,1
300,0.1,1,2_0_0_2-2_1_0_2,1.14472554323e-09,3.75708369611e-09,1,1
300,0.1,1,2_0_0_1-2_1_0_1,6.15739069209e-08,1.82972778269e-18,1,1
300,0.1,1,2_0_1_1-2_1_1_1,2.38760161759e-10,2.22521487457e-16,1,1
300,0.1,1,2_0_1_2-2_1_1_2,4.1850746725e-06,4.53254681765e-15,1,1
300,0.1,1,2_0_0_3-2_1_0_3,7.48065949964e-10,4.55025660738e-09,1,1
300,0.1,0,2_0_1_0-2_1_1_0,0.850177762042,3.34785768383e-09,0,0
