#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
300,0.0005,1,2_0_0_3-2_1_0_3,1.36523221556e-07,0.0062056861718,1,1
300,0.0005,0,2_0_1_0-2_1_1_0,0.373366000921,0.0440507243043,0,0
300,0.0005,0,2_0_1_3-2_1_1_3,0.0371282626204,0.0207024639676,0,0
300,0.0005,0,2_0_0_0-2_1_0_0,0.737312025666,0.0257918385408,0,0
300,0.0005,0,2_0_0_2-2_1_0_2,0.382499998184,0.00181270011967,0,0
300,0.0005,0,2_0_0_1-2_1_0_1,0.652548920426,4.74711375229e-05,0,0
300,0.0005,0,2_0_1_1-2_1_1_1,0.513163190717,0.00230697365974,0,0
300,0.0005,0,2_0_1_2-2_1_1_2,0.382499998184,0.0381179486502,0,0
300,0.0005,0,2_0_0_3-2_1_0_3,0.222570793732,6.20429389299e-05,0,0
300,0.001,1,2_0_1_0-2_1_1_0,1.79627648946e-12,8.87659453094e-09,1,1
300,0.001,1,2_0_1_3-2_1_1_3,4.64441503994e-16,3.18541187465e-06,1,1
300,0.001,1,2_0_0_0-2_1_0_0,6.00705544929e-11,2.92246368333e-14,1,1
300,0.001,1,2_0_0_2-2_1_0_2,8.86214744563e-12,0.00368933914611,1,1
300,0.001,1,2_0_0_1-2_1_0_1,2.82238511541e-11,3.78400173664e-06,1,1
300,0.001,1,2_0_1_1-2_1_1_1,1.52150900801e-06,0.00156010713796,1,1
300,0.001,1,2_0_1_2-2_1_1_2,3.46067410402e-10,0.0560442815821,1,1
300,0.001,1,2_0_0_3-2_1_0_3,1.60853936377e-14,0.0156549644648,1,1
300,0.001,0,2_0_1_0-2_1_1_0,0.0905372616976,1.04191188653e-33,0,0
300,0.001,0,2_0_1_3-2_1_1_3,0.226546636576,2.16092366143e-27,0,0
300,0.001,0,2_0_0_0-2_1_0_0,0.434886303457,4.08939599338e-18,0,0
300,0.001,0,2_0_0_2-2_1_0_2,0.579376799299,2.00556644105e-23,0,0
300,0.001,0,2_0_0_1-2_1_0_1,0.846455587697,5.65163173643e-42,0,0
300,0.001,0,2_0_1_1-2_1_1_1,0.296794896294,2.45592899033e-32,0,0
300,0.001,0,2_0_1_2-2_1_1_2,0.487895197233,2.4276056357e-24,0,0
300,0.001,0,2_0_0_3-2_1_0_3,0.193745319177,6.38591884082e-19,0,0
300,0.005,1,2_0_1_0-2_1_1_0,3.66740843357e-14,1.1056531126e-43,1,1
300,0.005,1,2_0_1_3-2_1_1_3,1.72407564085e-10,8.00254200324e-42,1,1
300,0.005,1,2_0_0_0-2_1_0_0,3.19839206591e-07,9.29474346179e-57,1,1
300,0.005,1,2_0_0_2-2_1_0_2,4.81953300093e-10,5.56809500135e-54,1,1
300,0.005,1,2_0_0_1-2_1_0_1,3.3142449942e-07,3.32423084834e-37,1,1
300,0.005,1,2_0_1_1-2_1_1_1,2.15589680241e-06,2.37993218633e-33,1,1
300,0.005,1,2_0_1_2-2_1_1_2,4.20333968612e-08,6.63942414725e-34,1,1
300,0.005,1,2_0_0_3-2_1_0_3,1.87130383293e-11,2.36318958641e-31,1,1
300,0.005,0,2_0_1_0-2_1_1_0,0.879316114622,9.66152676281e-35,0,0
300,0.005,0,2_0_1_3-2_1_1_3,0.915146541909,6.94423156278e-38,0,0
300,0.005,0,2_0_0_0-2_1_0_0,0.382499998184,4.61281438196e-26,0,0
300,0.005,0,2_0_0_2-2_1_0_2,0.721238548939,1.39569129201e-34,0,0
300,0.005,0,2_0_0_1-2_1_0_1,0.786577486249,5.50082358537e-28,0,0
300,0.005,0,2_0_1_1-2_1_1_1,0.382499998184,9.12327778564e-51,0,0
300,0.005,0,2_0_1_2-2_1_1_2,0.0689326988823,2.52282726788e-42,0,0
300,0.005,0,2_0_0_3-2_1_0_3,0.614454171259,1.66062337486e-38,0,0
300,0.01,1,2_0_1_0-2_1_1_0,1.02486875908e-09,1.47072844583e-41,1,1
300,0.01,1,2_0_1_3-2_1_1_3,7.08891904021e-13,1.86521835544e-44,1,1
300,0.01,1,2_0_0_0-2_1_0_0,5.35398630358e-08,1.36786745223e-34,1,1
300,0.01,1,2_0_0_2-2_1_0_2,1.64860720954e-12,1.89572831108e-34,1,1
300,0.01,1,2_0_0_1-2_1_0_1,5.88314549164e-07,8.13883666899e-46,1,1
300,0.01,1,2_0_1_1-2_1_1_1,1.77655002598e-07,1.38715124701e-35,1,1
300,0.01,1,2_0_1_2-2_1_1_2,6.07396582643e-10,2.79685921634e-34,1,1
300,0.01,1,2_0_0_3-2_1_0_3,1.57992599992e-09,1.55886657121e-22,1,1
300,0.01,0,2_0_1_0-2_1_1_0,0.270206068506,2.27829694263e-38,0,0
300,0.01,0,2_0_1_3-2_1_1_3,0.446020109779,1.48553895015e-50,0,0
300,0.01,0,2_0_0_0-2_1_0_0,0.500942839641,1.31837430242e-28,0,0
300,0.01,0,2_0_0_2-2_1_0_2,0.449605764052,6.63943464746e-38,0,0
300,0.01,0,2_0_0_1-2_1_0_1,0.180880654657,1.45815048396e-38,0,0
300,0.01,0,2_0_1_1-2_1_1_1,0.382499998184,4.13485099866e-37,0,0
300,0.01,0,2_0_1_2-2_1_1_2,0.860404214555,4.78903129662e-36,0,0
300,0.01,0,2_0_0_3-2_1_0_3,0.510550695876,1.59242174139e-28,0,0
300,0.05,1,2_0_1_0-2_1_1_0,4.81896285522e-08,5.05966455747e-35,1,1
300,0.05,1,2_0_1_3-2_1_1_3,2.49206189624e-08,8.94875511296e-33,1,1
300,0.05,1,2_0_0_0-2_1_0_0,1.38736341376e-05,7.09077184384e-63,1,1
300,0.05,1,2_0_0_2-2_1_0_2,1.20117850657e-15,7.55403494847e-33,1,1
300,0.05,1,2_0_0_1-2_1_0_1,5.18793227777e-09,6.4286586239e-28,1,1
300,0.05,1,2_0_1_1-2_1_1_1,3.16952619861e-12,4.6962058655e-37,1,1
300,0.05,1,2_0_1_2-2_1_1_2,1.72926521153e-09,2.7054985535e-56,1,1
300,0.05,1,2_0_0_3-2_1_0_3,9.60622626082e-14,3.82134355622e-43,1,1
300,0.05,0,2_0_1_0-2_1_1_0,0.5825592002,1.43105353893e-42,0,0
300,0.05,0,2_0_1_3-2_1_1_3,0.0523564523221,3.71242545654e-30,0,0
300,0.05,0,2_0_0_0-2_1_0_0,0.764624091686,5.24437917596e-29,0,0
300,0.05,0,2_0_0_2-2_1_0_2,0.0895333647674,2.6781568133e-33,0,0
300,0.05,0,2_0_0_1-2_1_0_1,0.63849249159,1.21381626056e-35,0,0
300,0.05,0,2_0_1_1-2_1_1_1,0.772515463873,9.14062929061e-34,0,0
