#flows,iteration,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
600,0,1.23120903969,0.001,0.01,1,2_0_1_0-2_1_1_0,1.52448448666e-16,6.78846269826e-17,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_1_3-2_1_1_3,1.04765660133e-14,1.04765660133e-14,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_0_0-2_1_0_0,2.92761127353e-16,2.92761127353e-16,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_0_2-2_1_0_2,3.14638575219e-14,2.62788952389e-15,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_0_1-2_1_0_1,2.10403860604e-17,1.45701054514e-19,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_1_1-2_1_1_1,6.30809740929e-23,6.83865199033e-25,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_1_2-2_1_1_2,1.20391280895e-15,1.20391280895e-15,1,1
600,0,1.23120903969,0.001,0.01,1,2_0_0_3-2_1_0_3,6.37510470687e-15,6.37510470687e-15,1,1
600,0,1.48660373688,0.001,0.01,0,2_0_1_0-2_1_1_0,0.917618494933,0.00307615589577,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_1_3-2_1_1_3,0.189033143399,0.189033143399,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_0_0-2_1_0_0,0.526520308898,0.228482430288,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_0_2-2_1_0_2,0.489611742523,0.00116424582868,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_0_1-2_1_0_1,0.532940175695,0.0916287167034,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_1_1-2_1_1_1,0.974026713749,0.600592743989,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_1_2-2_1_1_2,0.478037696712,0.275187191083,-1,0
600,0,1.48660373688,0.001,0.01,0,2_0_0_3-2_1_0_3,0.643004530089,0.00277315637289,-1,0
600,0,1.10830593109,0.001,0.01,-1,2_0_1_0-2_1_1_0,0.718058216584,0.437558687616,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_1_3-2_1_1_3,0.708071418844,0.0234753245612,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_0_0-2_1_0_0,0.586720599782,0.024498799194,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_0_2-2_1_0_2,0.973334134105,0.182143547108,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_0_1-2_1_0_1,0.42215982872,0.42215982872,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_1_1-2_1_1_1,0.664118948736,0.395567866586,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_1_2-2_1_1_2,0.763344591794,0.414699664954,-1,-1
600,0,1.10830593109,0.001,0.01,-1,2_0_0_3-2_1_0_3,0.392188180075,0.0671117874136,-1,-1
700,0,1.45813202858,0.001,0.01,1,2_0_1_0-2_1_1_0,3.82142549838e-18,3.68185815555e-21,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_1_3-2_1_1_3,1.31986864602e-12,4.76140790721e-15,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_0_0-2_1_0_0,1.5828334262e-13,5.17940255997e-15,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_0_2-2_1_0_2,1.65175500079e-24,1.65175500079e-24,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_0_1-2_1_0_1,8.89383219273e-24,4.97416514853e-32,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_1_1-2_1_1_1,2.79529795611e-18,5.15712277977e-19,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_1_2-2_1_1_2,1.1885255565e-24,1.1885255565e-24,1,1
700,0,1.45813202858,0.001,0.01,1,2_0_0_3-2_1_0_3,5.67703130319e-21,5.67703130319e-21,1,1
700,0,1.31806135178,0.001,0.01,0,2_0_1_0-2_1_1_0,0.410217536339,0.0248793719223,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_1_3-2_1_1_3,0.0342734635473,0.0342734635473,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_0_0-2_1_0_0,0.566381202737,0.26519493454,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_0_2-2_1_0_2,0.519584002009,0.00262925458175,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_0_1-2_1_0_1,0.470433130215,0.020210271876,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_1_1-2_1_1_1,0.7995915285,0.762920529397,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_1_2-2_1_1_2,0.912139697204,0.367484605416,-1,0
700,0,1.31806135178,0.001,0.01,0,2_0_0_3-2_1_0_3,0.882141127903,0.5168492997,-1,0
700,0,1.27446508408,0.001,0.01,-1,2_0_1_0-2_1_1_0,0.725705894848,0.422022009522,-1,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_1_3-2_1_1_3,0.0582102970072,0.000151529129731,-1,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_0_0-2_1_0_0,0.604701398768,9.94223303084e-05,0,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_0_2-2_1_0_2,0.355728641344,0.0562152116501,-1,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_0_1-2_1_0_1,0.649848654251,0.553111088882,-1,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_1_1-2_1_1_1,0.948726918243,0.611476641226,-1,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_1_2-2_1_1_2,0.52159746882,0.0378594153251,-1,-1
700,0,1.27446508408,0.001,0.01,-1,2_0_0_3-2_1_0_3,0.748245766329,0.748245766329,-1,-1
800,0,1.63098478317,0.001,0.01,1,2_0_1_0-2_1_1_0,1.86160104933e-25,1.86160104933e-25,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_1_3-2_1_1_3,7.83735351407e-24,4.64257227194e-30,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_0_0-2_1_0_0,1.58556342843e-23,1.35157454135e-26,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_0_2-2_1_0_2,9.96006361326e-25,9.96006361326e-25,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_0_1-2_1_0_1,7.80019608958e-33,2.58630709979e-41,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_1_1-2_1_1_1,4.44517998015e-19,8.66136782285e-22,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_1_2-2_1_1_2,1.25429650402e-22,1.25429650402e-22,1,1
800,0,1.63098478317,0.001,0.01,1,2_0_0_3-2_1_0_3,3.1819163435e-26,2.50406067545e-29,1,1
800,0,1.46459460258,0.001,0.01,0,2_0_1_0-2_1_1_0,0.924203646352,0.499096945702,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_1_3-2_1_1_3,0.117126577914,0.117126577914,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_0_0-2_1_0_0,0.255464384868,0.00918940516043,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_0_2-2_1_0_2,0.301359687106,0.0580821964892,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_0_1-2_1_0_1,0.268894973401,0.033644245489,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_1_1-2_1_1_1,0.954436655209,0.273388301936,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_1_2-2_1_1_2,0.7715771867,0.576723167686,-1,0
800,0,1.46459460258,0.001,0.01,0,2_0_0_3-2_1_0_3,0.162256654937,1.3573298166e-05,0,0
